ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,company_name_variants,product_names
58300,５８３００,いよぎんホールディングス,いよぎん / いよぎんHD,15.0,銀行,,
58310,５８３１０,しずおかフィナンシャルグループ,しずおかフィナンシャル / しずおかフィナンシャルG,15.0,銀行,,
58320,５８３２０,ちゅうぎんフィナンシャルグループ,ちゅうぎんフィナンシャル / ちゅうぎんフィナンシャルG,15.0,銀行,,
58380,５８３８０,楽天銀行,楽天銀行 / 楽天バンク / 楽天ウォレット / 楽天ペイ / 楽天市場 / 楽天証券 / 楽天,15.0,銀行,,
58440,５８４４０,京都フィナンシャルグループ,京都フィナンシャル / 京都フィナンシャルG,15.0,銀行,,
58510,５８５１０,リョービ,リョービ / RYOBI / リョービグループ / リョービ電動工具 / リョービ建機 / リョービ精密 / リョービ鋳造 / リョービ印刷機 / リョービ製品,7.0,鉄鋼・非鉄,,
58570,５８５７０,ＡＲＥホールディングス,ＡＲＥ / ＡＲＥHD,7.0,鉄鋼・非鉄,,
59010,５９０１０,東洋製罐グループホールディングス,東洋製罐グループホールディングス / 東洋製罐 / TOYO SEIKAN / TSKG / ボトル缶 / スチール缶 / アルミ缶 / キャップ / PETボトル / 東洋製罐グループ / 東洋製罐グループHD,3.0,建設・資材,,
59020,５９０２０,ホッカンホールディングス,ホッカンホールディングス / 北海製罐 / HOKKAN / ホッカン / ホッカンHD / 北海 / 北海ホールディングス / ホッカンパッケージ / ホッカンボトリング,3.0,建設・資材,,
59090,５９０９０,コロナ,,3.0,建設・資材,,
59110,５９１１０,横河ブリッジホールディングス,横河ブリッジ / 横河ブリッジHD,3.0,建設・資材,,
59290,５９２９０,三和ホールディングス,三和 / 三和HD,3.0,建設・資材,,
59300,５９３００,文化シヤッター,文化シヤッター / 文化シャッター / BUNKA / シャッター / 文化シヤ / 文化 / BUNKA SHUTTER / 文化シヤッター工業 / 文化シャッター工業,3.0,建設・資材,,
59320,５９３２０,三協立山,三協立山 / 三協アルミ / タテヤマアドバンス / 三協 / 立山 / 三協立山アルミ / 三協アルミニウム / 三協サッシ / タテヤマ,3.0,建設・資材,,
59330,５９３３０,アルインコ,アルインコ / ALINCO / アルミはしご / フィットネス機器 / DIY用品 / 建設機材 / トランシーバー / ホームエクササイズ / アルミ足場,3.0,建設・資材,,
59380,５９３８０,ＬＩＸＩＬ,LIXIL / リクシル / INAX / トステム / 新日軽 / サンウエーブ / TOEX / GROHE / American Standard / DXV,3.0,建設・資材,,
59430,５９４３０,ノーリツ,ノーリツ / NORITZ / ユパティオ / システムバス / ユニットバス / 温水暖房システム,3.0,建設・資材,,
59460,５９４６０,長府製作所,長府製作所 / 長府 / CHOFU / ボイラー / 給湯器 / ヒートポンプ / ふろ給湯器,3.0,建設・資材,,
59470,５９４７０,リンナイ,リンナイ / Rinnai / デリシア / グリル / マイクロバブルバスユニット / ユッコ,3.0,建設・資材,,
59490,５９４９０,ユニプレス,ユニプレス / UNIPRES / プレス部品 / 車体部品 / シャーシ部品 / サスペンション部品 / ボディ部品 / 金型製品,6.0,自動車・輸送機,,
59570,５９５７０,日東精工,日東精工 / NITTO SEIKO / NITTOSEIKO / NITTO SEIKO CO. / LTD. / NITTO FASTENERS / NITTO TOOLS / NITTO SYSTEMS / NITTO AUTOMATION,3.0,建設・資材,,
59590,５９５９０,岡部,,3.0,建設・資材,,
59700,５９７００,ジーテクト,ジーテクト / G-TEKT / Gテクト / Gテク / G-TKT / Gテクノロジー / G-TEC / G-TECH / Gテック,3.0,建設・資材,,
59750,５９７５０,東プレ,東プレ / TOPRE / トープレ / 東プレキーボード / REALFORCE / 東プレエアコンプレッサー / 東プレプレス機 / 東プレ自動車部品 / 東プレ冷凍機,3.0,建設・資材,,
59760,５９７６０,高周波熱錬,高周波熱錬 / 高周波 / HIGHTEMP / HIGHTEMP工業 / 高周波工業 / HIGHTEMP製品 / 高周波製品 / 熱錬技術 / 高周波ブランド,3.0,建設・資材,,
59810,５９８１０,東京製綱,東京製綱 / 東綱 / TOKYO ROPE / トーアロープ / トーアワイヤ / トーアケーブル / トーアネット / トーアスチール / トーアファイバー,3.0,建設・資材,,
59850,５９８５０,サンコール,,3.0,建設・資材,,
59880,５９８８０,パイオラックス,パイオラックス / PIOLAX / パイオ / ピオラックス / エンジニアリングプラスチック / 精密部品,3.0,建設・資材,,
59890,５９８９０,エイチワン,エイチワン / H-ONE / H1 / H-One / エイチワン株式会社 / H-ONE Corporation / H-ONEブランド / H-ONE製品 / H-ONEテクノロジー,3.0,建設・資材,,
59910,５９９１０,日本発條,日本発條 / 日発 / ニッパツ / NHK SPRING / 精密部品 / ばね,3.0,建設・資材,,
59920,５９９２０,中央発條,中央発條 / CHKK / 中央ばね / CHUOH SPRING / バネ / 精密部品,3.0,建設・資材,,
60050,６００５０,三浦工業,三浦,8.0,機械,,
60130,６０１３０,タクマ,,8.0,機械,,
60280,６０２８０,テクノプロ・ホールディングス,テクノプロ・ホールディングス / テクノプロ / テクノプログループ / TechnoPro / テクノプロエンジニアリング / テクノプロIT / テクノプロR&D / TechnoPro Construction / TechnoPro Design / テクノプロ・ / テクノプロ・HD,10.0,情報通信・サービスその他,,
60350,６０３５０,アイ・アールジャパンホールディングス,アイ・アールジャパン / IRジャパン / IRJ / アイアール / 6035 / アイ・アールジャパンHD / IRJHD / アイ・アール / IRホールディングス / IRジャパンホールディングス,10.0,情報通信・サービスその他,,
60360,６０３６０,ＫｅｅＰｅｒ技研,ＫｅｅＰｅｒ技研 / キーパー / キーパーコーティング / ダイヤモンドキーパー / クリスタルキーパー / ピュアキーパー / Wダイヤモンドキーパー / EXキーパー / キーパープロショップ,10.0,情報通信・サービスその他,,
60470,６０４７０,Ｇｕｎｏｓｙ,グノシー / Gunosy / Gunosyニュース / グノシーアプリ / グノシーQ / グノシー広告 / Gunosy Ads / グノシーマーケット / Gunosyマーケティング,10.0,情報通信・サービスその他,,
60500,６０５００,イー・ガーディアン,イー・ガーディアン / E-Guardian / EG / イーガ / イーガーディアン株式会社 / ソーシャルガーディアン / サイバーガーディアン / セキュリティガーディアン / モニタリングガーディアン,10.0,情報通信・サービスその他,,
60550,６０５５０,ジャパンマテリアル,ジャパンマテリアル / JM / ジャパンマテ / Jマテ / JMテクノロジー / JMソリューション / JMプロダクツ / JMサービス / JMインダストリー,10.0,情報通信・サービスその他,,
60580,６０５８０,ベクトル,ベクトル / アドベンチャー / ストラテジックPR / ベクトルスタジオ / ベクトルデザイン / ベクトルデジタル / ベクトルエージェンシー / ベクトルコミュニケーションズ,10.0,情報通信・サービスその他,,
60620,６０６２０,チャーム・ケア・コーポレーション,チャーム / チャームケア / チャームケアコーポレーション,10.0,情報通信・サービスその他,,
60700,６０７００,キャリアリンク,キャリアリンク / CL / キャリリンク / キャリアリンク株式会社 / キャリアリンクグループ / キャリアリンクサービス / キャリアリンクソリューション / キャリアリンクプロジェクト / キャリアリンクネットワーク,10.0,情報通信・サービスその他,,
60710,６０７１０,ＩＢＪ,IBJ / アイビー / アイビーエス / IBJメンバーズ / IBJ婚活 / IBJパーティー / IBJ証券コード60710 / IBJ結婚相談所 / IBJウェディング / IBJネット婚活,10.0,情報通信・サービスその他,,
60730,６０７３０,アサンテ,,10.0,情報通信・サービスその他,,
60780,６０７８０,バリューＨＲ,バリューHR / バリューカフェテリア / バリュー健康保険組合 / バリューEAP / バリューウェルネス / バリュークラウド / バリューHRポータル / バリューサポート / バリューHRカード,10.0,情報通信・サービスその他,,
60800,６０８００,Ｍ＆Ａキャピタルパートナーズ,M&Aキャピタル / M&Aキャピタルパートナーズ / 6080 / M&A CP / M&A Capital Partners / エムアンドエーキャピタル / M&A / M&Aパートナーズ / M&Aキャピ / M&AキャピタルP,10.0,情報通信・サービスその他,,
60820,６０８２０,ライドオンエクスプレスホールディングス,ライドオンエクスプレスホールディングス / 証券コード: 6082 / 銀のさら / 釜寅 / ファインダイン / 宅配寿司 / 宅配釜飯 / デリバリー / 持ち帰り寿司 / ライドオン / RIDE ON EXPRESS / ライドオンエクスプレス / ライドオンエクスプレスHD,10.0,情報通信・サービスその他,,
60880,６０８８０,シグマクシス・ホールディングス,シグマクシス・ / シグマクシス・HD,10.0,情報通信・サービスその他,,
60890,６０８９０,ウィルグループ,ウィルグループ / WILL GROUP / ウィル / WILL / ウィルグループ株式会社 / WILL GROUP Inc. / WILLグループ / ウィルグループHD / ウィルホールディングス / ウィルG,10.0,情報通信・サービスその他,,
60950,６０９５０,メドピア,メドピア / MedPeer / メドピ / メドピアグループ / MedPeer Lab / MedPeer Career / MedPeer Partners / MedPeer Academy / MedPeer Community,10.0,情報通信・サービスその他,,
60980,６０９８０,リクルートホールディングス,リクルート / リクルートホールディングス / リクナビ / ホットペッパー / ゼクシィ / スーモ / タウンワーク / indeed / リクルートエージェント / リクルートHD,10.0,情報通信・サービスその他,,
60990,６０９９０,エラン,,10.0,情報通信・サービスその他,,
61010,６１０１０,ツガミ,ツガミ / TSUGAMI / プレシジョンマシン / CNC旋盤 / 自動旋盤 / 精密加工機械 / ターニングセンター / マシニングセンター,8.0,機械,,
61030,６１０３０,オークマ,オークマ / Okuma / オークママシン / GENOS / MBシリーズ / MUシリーズ / MULTUS / LBシリーズ / VTMシリーズ,8.0,機械,,
61040,６１０４０,芝浦機械,芝浦機械 / TOSHIBA MACHINE / TMロボット / EC-SXシリーズ / ISシリーズ / THLシリーズ / THシリーズ,8.0,機械,,
61130,６１１３０,アマダ,アマダ / アマダホールディングス / AMADA / アマダマシンツール / アマダプレスシステム / アマダミヤチ / アマダエンジニアリング / アマダオートメーション / アマダソフトウェア,8.0,機械,,
61180,６１１８０,アイダエンジニアリング,アイダエンジニアリング / 6118 / アイダ / AIDA / AIDAプレス / アイダプレス / サーボプレス / プレス機械 / フォーミングシステム / 金型技術,8.0,機械,,
61340,６１３４０,ＦＵＪＩ,,8.0,機械,,
61350,６１３５０,牧野フライス製作所,牧野フライス製作所 / マキノ / Makino / aシリーズ / EDAFシリーズ / EDGEシリーズ / Fシリーズ / 牧野フライス,8.0,機械,,
61360,６１３６０,オーエスジー,オーエスジー / OSG / タップ / ドリル / エンドミル / スレッドミル / 超硬工具 / 切削工具 / 精密工具,8.0,機械,,
61400,６１４００,旭ダイヤモンド工業,旭ダイヤモンド工業 / 旭ダイヤ / ADK / ダイヤモンドツール / 研磨工具 / 旭ダイヤモンド / ダイヤモンドブレード / 旭ダイヤモンド工業株式会社 / ダイヤモンドホイール,8.0,機械,,
61410,６１４１０,ＤＭＧ森精機,ＤＭＧ森精機 / DMG / 森精機 / DMG MORI / CELOS / LASERTEC / NHXシリーズ / NLXシリーズ / DMUシリーズ,8.0,機械,,
61430,６１４３０,ソディック,ソディック / Sodick / ソディック製品 / ソディックマシン / ソディック放電加工機 / ソディック射出成形機 / ソディックワイヤーカット / ソディック3Dプリンター / ソディックCNC,8.0,機械,,
61460,６１４６０,ディスコ,ディスコ / DISCO / ダイサー / グラインダー / 精密加工装置 / ウェハプロセッサ,8.0,機械,,
61510,６１５１０,日東工器,日東工器 / 日東 / クイックカプラ / ジェットタッカ / パワープレス / マイクロバブルジェネレータ / エアツール,8.0,機械,,
61570,６１５７０,日進工具,日進工具 / NS TOOL / NSエンドミル / NSアルファ / NSメガ / NSハイスピード / NSマイクロ / NSカッター / NSドリル,8.0,機械,,
61670,６１６７０,冨士ダイス,冨士ダイス / 富士ダイス / FUJIDICE / ダイス / 超硬工具 / ワイヤーダイス / ダイヤモンド工具 / 超硬合金製品 / 精密工具,8.0,機械,,
61780,６１７８０,日本郵政,日本郵政 / JP / 郵便局 / ゆうパック / 郵政グループ / 郵便事業 / 日本郵政グループ,10.0,情報通信・サービスその他,,
61830,６１８３０,ベルシステム２４ホールディングス,ベルシステム２４ホールディングス / ベルシステム24 / ベル24 / ベルシス / ベルHD / 6183 / BELL24 / BELL SYSTEM24 / BELL24HD / BELL SYSTEM24HD / ベルシステム２４ / ベルシステム２４HD,10.0,情報通信・サービスその他,,
61840,６１８４０,鎌倉新書,鎌倉新書 / 鎌倉 / Kamakura Shinsho / 終活ねっと / お坊さん便 / いい葬儀 / いい仏壇 / いいお墓 / シニアライフサポート,10.0,情報通信・サービスその他,,
61910,６１９１０,エアトリ,エアトリ / エアトリ旅行 / エアトリホテル / エアトリツアー / エアトリ航空券 / エアトリレンタカー / エアトリバケーション / エアトリポイント / エアトリクーポン,10.0,情報通信・サービスその他,,
61940,６１９４０,アトラエ,アトラエ / Green / wevox / yenta / TalentBase / Atrae / アトラエ株式会社 / アトラエ証券,10.0,情報通信・サービスその他,,
61960,６１９６０,ストライク,,10.0,情報通信・サービスその他,,
61970,６１９７０,ソラスト,ソラスト / ソラストケア / ソラストメディカル / ソラストアカデミー / ソラスト訪問介護 / ソラストデイサービス / ソラスト保育 / ソラスト介護 / ソラスト医療事務,10.0,情報通信・サービスその他,,
61990,６１９９０,セラク,セラク / Seraku / 農業IoT / グリーンIT / i-Reporter / CareQube / SmartBee / Cloudia / Field Service Management,10.0,情報通信・サービスその他,,
62000,６２０００,インソース,,10.0,情報通信・サービスその他,,
62010,６２０１０,豊田自動織機,豊田自動織機 / トヨタ自動織機 / TOYOTA INDUSTRIES / フォークリフト / 繊維機械 / エアコン / 物流機器 / 環境機器,6.0,自動車・輸送機,,
62090,６２０９０,リケンＮＰＲ,,8.0,機械,,
62220,６２２２０,島精機製作所,島精機製作所 / 島精機 / SHIMA SEIKI / WHOLEGARMENT / SDS-ONE APEX / MACH2XS / SWGシリーズ / SIPシリーズ / P-CAM,8.0,機械,,
62350,６２３５０,オプトラン,オプトラン / OPTORUN / オプトコート / オプトフィルム / オプトシステム / オプトプロセス / オプトテクノロジー / オプトマシン / オプトデバイス,8.0,機械,,
62370,６２３７０,イワキ,,8.0,機械,,
62380,６２３８０,フリュー,フリュー / プリクラ / ガールズトレンド研究所 / フリューゲーム / フリューエンターテインメント / フリューアミューズメント / フリューグッズ / フリューアプリ / フリューキャラクター,8.0,機械,,
62400,６２４００,ヤマシンフィルタ,ヤマシンフィルタ / ヤマシン / YAMASHIN / ヤマシンフィルター / ヤマシンフィルターマスク / ナノフィルター / ナノフィルターマスク / ヤマシンナノフィルター / ヤマシンナノフィルターマスク,8.0,機械,,
62470,６２４７０,日阪製作所,日阪製作所 / HISAKA / HISAKAブランド / プレート式熱交換器 / HISAKA製品 / HISAKAテクノロジー / HISAKAソリューション / 日阪,8.0,機械,,
62500,６２５００,やまびこ,,8.0,機械,,
62540,６２５４０,野村マイクロ・サイエンス,野村マイクロ・サイエンス / NMS / ノムラマイクロ / マイクロサイエンス / AQUA / Pure Water,8.0,機械,,
62580,６２５８０,平田機工,平田機工 / Hirata / 平田 / Hirata Robotics / Hirata Automation / 平田ロボティクス / 平田オートメーション / Hirata Group / Hirata Engineering,8.0,機械,,
62620,６２６２０,ＰＥＧＡＳＵＳ,,8.0,機械,,
62640,６２６４０,マルマエ,,8.0,機械,,
62660,６２６６０,タツモ,,8.0,機械,,
62680,６２６８０,ナブテスコ,ナブテスコ / Nabtesco / RV減速機 / TS減速機 / GMシリーズ / NABCO / T-SMART / G7シリーズ / ナブコ,8.0,機械,,
62690,６２６９０,三井海洋開発,三井海洋開発 / MODEC / FPSO / TLP / FSO / FLNG / MVシリーズ / 海洋プラント / 浮体式生産設備,8.0,機械,,
62720,６２７２０,レオン自動機,レオン自動機 / レオン / LEON / レオン自販機 / 自動販売機メーカー / レオン製品 / レオンブランド / レオン機械 / 自動機メーカー,8.0,機械,,
62730,６２７３０,ＳＭＣ,SMC / エスエムシー / SMC株式会社 / エアシリンダー / 空気圧機器 / 空圧機器 / 流体制御機器,8.0,機械,,
62770,６２７７０,ホソカワミクロン,ホソカワミクロン / ホソカワ / ミクロン / HOSOKAWA / Micron / ACM / Mikro / Nauta,8.0,機械,,
62780,６２７８０,ユニオンツール,ユニオンツール / UNION / ユニオン / ユニオンツール株式会社 / UNION TOOL / ユニオンカッター / ユニオンドリル / ユニオンエンドミル,8.0,機械,,
62790,６２７９０,瑞光,,8.0,機械,,
62820,６２８２０,オイレス工業,オイレス工業 / 6282 / OILES / オイレスベアリング / オイレスブッシュ / オイレススライド / オイレスダンパー / オイレスシール / オイレスガイド / オイレステクノロジー / オイレス,8.0,機械,,
62840,６２８４０,日精エー・エス・ビー機械,日精エー・エス・ビー機械 / ASB / 日精ASB / ASB機械 / ASBマシン / PETボトル成形機 / ブロー成形機 / ASBシリーズ,8.0,機械,,
62870,６２８７０,サトーホールディングス,サトーホールディングス / SATO / CLNX / PW208 / TH2 / NXシリーズ / Argox / DataLase / SATOプリンター / サトー / サトーHD,8.0,機械,,
62890,６２８９０,技研製作所,技研製作所 / GIKEN / サイレントパイラー / プレス工法 / GIKEN SEISAKUSHO / Silent Piler / G-Pile / Giken / Giken Silent Piler / 技研,8.0,機械,,
62910,６２９１０,日本エアーテック,,8.0,機械,,
62930,６２９３０,日精樹脂工業,日精樹脂工業 / NISSEI PLASTIC / NEXシリーズ / FNXシリーズ / NEX-IV / NEX-Ⅲ / NEX-ⅢT / NEX-ⅢV / 日精樹脂,8.0,機械,,
62980,６２９８０,ワイエイシイホールディングス,ワイエイシイホールディングス / YAC / ワイエイシイ / YACホールディングス / YACグループ / ワイエイシイグループ / YACブランド / ワイエイシイ製品 / YAC製品 / ワイエイシイHD,8.0,機械,,
63010,６３０１０,小松製作所,小松製作所 / コマツ / KOMATSU / 6301 / KOMTRAX / PC200 / DANTOTSU / WAシリーズ / HBシリーズ / iMC / 小松,8.0,機械,,
63020,６３０２０,住友重機械工業,住友重機械工業 / 住重 / Sumitomo Heavy Industries / SHI / サムヒ / サムヘビー / サム重 / サム重工 / サム工 / 住友重機械,8.0,機械,,
63050,６３０５０,日立建機,日立建機 / HITACHI / ZAXIS / EXシリーズ / ホイールローダー / リジッドダンプトラック,8.0,機械,,
63060,６３０６０,日工,日工 / NIKKO / アスファルトプラント / コンクリートプラント / リサイクルプラント / 環境プラント / 日工マシナリー / 日工テクノロジー,8.0,機械,,
63090,６３０９０,巴工業,巴工業 / 巴フィルター / 巴ポンプ / 巴バルブ / 巴エンジニアリング / 巴化工 / 巴システム / 巴テクノロジー / 巴,8.0,機械,,
63100,６３１００,井関農機,井関農機 / ISEKI / イセキ / トラクタ / 農機具 / ブルーアース,8.0,機械,,
63150,６３１５０,ＴＯＷＡ,ＴＯＷＡ / トーワ / TOWA / パッケージング装置 / 封止装置 / モールディング装置 / 精密機器メーカー,8.0,機械,,
63170,６３１７０,北川鉄工所,北川鉄工所 / KITAGAWA / 北川チャック / 北川バイス / 北川ロボット / 北川製品 / 北川ブランド / 北川機械 / 北川工具,8.0,機械,,
63230,６３２３０,ローツェ,ローツェ / ローツェ株式会社 / ローツェグループ / ローツェ製品 / ローツェブランド / ローツェテクノロジー / ローツェシステム / ローツェソリューション / ローツェエンジニアリング,8.0,機械,,
63260,６３２６０,クボタ,クボタ / Kubota / トラクター / 水処理 / エンジン / 建設機械 / アグリソリューション,8.0,機械,,
63280,６３２８０,荏原実業,荏原実業 / EBARA / 荏原ポンプ / 荏原空調 / 荏原環境 / 荏原製品 / 荏原ブランド / 荏原技術,8.0,機械,,
63300,６３３００,東洋エンジニアリング,TOYO,3.0,建設・資材,,
63310,６３３１０,三菱化工機,,8.0,機械,,
63320,６３３２０,月島ホールディングス,月島 / 月島HD,8.0,機械,,
63330,６３３３０,帝国電機製作所,帝国電機製作所 / 帝国電機 / テイコク / テイコクポンプ / テイコク製品 / テイコクブランド / テイコク技術 / テイコク品質 / テイコクイノベーション,8.0,機械,,
63390,６３３９０,新東工業,新東工業 / Sinto / 新東 / Sintoグループ / Sintoマシン / Sintoキャスト / Sintoエンジニアリング / Sintoテクノロジー / Sintoソリューション,8.0,機械,,
63400,６３４００,澁谷工業,澁谷工業 / 澁谷 / Shibuya / 澁谷マシン / 澁谷ロボティクス / 澁谷エンジニアリング / 澁谷テクノロジー / 澁谷オートメーション / 澁谷パッケージング,8.0,機械,,
63450,６３４５０,アイチ　コーポレーション,アイチコーポレーション / アイチ / AICHI / スカイマスター / 高所作業車 / 作業車 / バケット車 / AICHIブランド / アイチ製品,8.0,機械,,
63490,６３４９０,小森コーポレーション,小森コーポレーション / コモリ / KOMORI / Lithrone / Enthrone / Impremia / System G / System 38 / Lithrone GX,8.0,機械,,
63510,６３５１０,鶴見製作所,鶴見,8.0,機械,,
63580,６３５８０,酒井重工業,酒井重,8.0,機械,,
63610,６３６１０,荏原製作所,荏原製作所 / Ebara / Ebara Pumps / Ebara Chillers / Ebara Compressors / Ebara Fans / Ebara Precision Machinery / Ebara Environmental Plant / 荏原,8.0,機械,,
63630,６３６３０,酉島製作所,酉島製作所 / 酉島 / トリシマ / トリシマポンプ / トリシマ製品 / トリシマブランド / 酉島ポンプ / 酉島製品 / 酉島ブランド,8.0,機械,,
63640,６３６４０,北越工業,北越工業 / AIRMAN / エアマン / 北越ブルー / 建機 / 北越工業株式会社 / 北越,8.0,機械,,
63670,６３６７０,ダイキン工業,ダイキン工業 / ダイキン / エアコン / うるさら / ストリーマ / フーハ / アルミック / デシカント,8.0,機械,,
63680,６３６８０,オルガノ,オルガノ / ORGANO / オルガノ株式会社 / 水処理装置 / 純水装置 / 水処理薬品 / 水質分析サービス,8.0,機械,,
63690,６３６９０,トーヨーカネツ,トーヨーカネツ / トーヨーカネツ工業 / Toyo Kanetsu / トーヨーカネツプラント / トーヨーカネツ物流 / トーヨーカネツエンジニアリング / トーヨーカネツタンク,8.0,機械,,
63700,６３７００,栗田工業,栗田工業 / 栗田 / Kurita / クリーンウォーター / アクアシステム / 水処理ソリューション / Kurita Water Industries / KURITA / 水環境管理,8.0,機械,,
63710,６３７１０,椿本チエイン,椿本チエイン / TSUBAKI / 椿本 / チエイン / Tsubaki Chain / 椿本チェーン / Tsubaki Power Transmission / Tsubaki Conveyor / Tsubaki Automotive,8.0,機械,,
63760,６３７６０,日機装,日機装 / Nikkiso / メディカルポンプ / ダイアフラムポンプ / エアロスペース / 医療機器 / 精密機器 / ポンプソリューション,9.0,電機・精密,,
63780,６３７８０,木村化工機,木村化工機 / 木村 / キムラケミカル / 化工機 / KKK / Kimura Chemical / Kimura / 化工 / 木村機械,8.0,機械,,
63790,６３７９０,レイズネクスト,,3.0,建設・資材,,
63810,６３８１０,アネスト岩田,アネスト岩田 / ANEST IWATA / 岩田 / アネスト / スプレーガン / コーティング機器 / 塗装機器,8.0,機械,,
63830,６３８３０,ダイフク,ダイフク / DAIFUKU / FA&DA / AS/RS / Cleanroom Automation / Conveyor Systems / Material Handling Systems / Automated Storage / Logistics Solutions,8.0,機械,,
63870,６３８７０,サムコ,,8.0,機械,,
63950,６３９５０,タダノ,タダノ / クレーン / ラフテレーンクレーン / オールテレーンクレーン / トラッククレーン / グローブクレーン / デマグ / Tadano / Faun,8.0,機械,,
64060,６４０６０,フジテック,フジテック / フジテックエレベーター / フジテックエスカレーター / FJTEC / フジテックグループ / フジテックホールディングス / フジテックリフト / フジテックサービス / フジテックインターナショナル,8.0,機械,,
64070,６４０７０,ＣＫＤ,ＣＫＤ / CKD株式会社 / CKD / CKD機器 / CKD自動化機器 / CKDエンジニアリング / CKDバルブ / CKDシリンダー / CKDフィルタ / CKDコンポーネント,8.0,機械,,
64120,６４１２０,平和,PGM / アクアガーデン / ゴルフ場運営 / パチンコ / パチスロ / ゴルフ用品 / ゴルフレッスン,8.0,機械,,
64130,６４１３０,理想科学工業,理想科学工業 / リソー / RISO / デュプロ / オルフィス / コムカラー / RISOGRAPH / EZシリーズ / 理想科学,8.0,機械,,
64170,６４１７０,ＳＡＮＫＹＯ,ＳＡＮＫＹＯ / フィーバー / CRシリーズ / パチンコ / パチスロ / ジェイビー / ビスティ / フィーバー機 / デジパチ,8.0,機械,,
64180,６４１８０,日本金銭機械,日本金銭機械 / JCM / 日本金銭 / JCMグループ / JCMホールディングス / JCMブランド / JCM製品 / JCMテクノロジー / JCMソリューションズ,8.0,機械,,
64190,６４１９０,マースグループホールディングス,マースグループ / マースグループHD,8.0,機械,,
64200,６４２００,フクシマガリレイ,フクシマガリレイ / フクシマ / ガリレイ / 福島冷機 / フクシマ冷機 / フクシマガリレイ株式会社 / 福島ガリレイ / フクシマ冷蔵庫 / ガリレイ冷機,8.0,機械,,
64300,６４３００,ダイコク電機,ダイコク電機 / 大黒 / DK-SIS / VEGASIA / BiGMO PREMIUM / DK-EXCEL / DK-ALERT / DK-COUNT / DK-NEO / ダイコク,8.0,機械,,
64320,６４３２０,竹内製作所,竹内製作所 / TAKEUCHI / タケウチ / クローラーローダー / 建設機械 / コンパクトトラックローダー / TLシリーズ / TBシリーズ / 竹内,8.0,機械,,
64360,６４３６０,アマノ,アマノ / タイムレコーダー / クリーンシステム / セキュリティゲート / AMANO / 時間管理システム / 駐車場管理システム / バイオメトリクス,8.0,機械,,
64400,６４４００,ＪＵＫＩ,ＪＵＫＩ / ジューキ / JUKIミシン / JUKI工業用ミシン / JUKI家庭用ミシン / JUKIソーイングマシン / JUKIオーバーロックミシン / JUKI刺繍機 / JUKI自動機械,8.0,機械,,
64450,６４４５０,ジャノメ,ジャノメ / Janome / ジャノメミシン / Janome Sewing Machine / メモリークラフト / Memory Craft / センサークラフト / Sensor Craft / ホライゾン / Horizon,8.0,機械,,
64480,６４４８０,ブラザー工業,ブラザー工業 / ブラザー / Brother / P-touch / DCP / HL / ScanNCut / プリビオ,9.0,電機・精密,,
64540,６４５４０,マックス,,8.0,機械,,
64550,６４５５０,モリタホールディングス,モリタホールディングス / モリタ / モリタ消防 / モリタエコノス / モリタミュージアム / モリタテクノス / モリタスチール / モリタエンジニアリング / モリタリサーチ / モリタHD,6.0,自動車・輸送機,,
64570,６４５７０,グローリー,グローリー / GLORY / グローリー株式会社 / G-BOS / GFS-2200 / RBG-300 / UW-Fシリーズ / CI-10 / Vertera,8.0,機械,,
64580,６４５８０,新晃工業,新晃,8.0,機械,,
64590,６４５９０,大和冷機工業,大和冷機工業 / 大和冷機 / ダイワレイキ / DRK / クールキーパー / フリーザー / 冷凍ストッカー / 冷蔵ショーケース / 冷凍機,8.0,機械,,
64600,６４６００,セガサミーホールディングス,セガサミーホールディングス / セガ / サミー / SEGA / Sammy / セガサミー / セガグループ / サミーグループ / セガゲームス / サミー遊技機 / セガサミーHD,8.0,機械,,
64630,６４６３０,ＴＰＲ,TPR / トピー工業 / トピーグループ / トピー製品 / トピーのホイール / トピーの鉄鋼 / トピーの自動車部品 / トピーの建設機械部品,8.0,機械,,
64640,６４６４０,ツバキ・ナカシマ,ツバキ・ナカシマ / Tsubaki Nakashima / ボールベアリング / 転がり軸受 / 精密部品 / 軸受 / 精密機器 / Tsubaki,8.0,機械,,
64650,６４６５０,ホシザキ,ホシザキ / ホシザキ電機 / ホシザキ製氷機 / ホシザキ冷蔵庫 / ホシザキ食洗機 / ホシザキ厨房機器 / HOSHIZAKI / ホシザキ製品 / ホシザキブランド,8.0,機械,,
64700,６４７００,大豊工業,大豊,8.0,機械,,
64710,６４７１０,日本精工,日本精工 / NSK / 6471 / 精工 / NSKベアリング / モーション&コントロール / 精工製品 / NSKリニア / 精工ブランド,8.0,機械,,
64720,６４７２０,ＮＴＮ,ＮＴＮ / 6472 / ドライブシャフト / 精密機器 / 産業機械 / グリーンパワー / スマートモビリティ,8.0,機械,,
64730,６４７３０,ジェイテクト,ジェイテクト / JTEKT / トヨタ工機 / KOYO / Koyoベアリング / TORSEN / DAIHATSU / JTEKTステアリングシステム / JTEKTマシンツール,8.0,機械,,
64740,６４７４０,不二越,不二越 / NACHI / ナチ / ナチスチール / ナチベアリング / ナチロボット / ナチ工具 / ナチ油圧 / ナチマシン,8.0,機械,,
