ticker,ticker_fullwidth,company_name,variants
60730,６０７３０,アサンテ,
60780,６０７８０,バリューＨＲ,バリューHR / バリューカフェテリア / バリュー健康保険組合 / バリューEAP / バリューウェルネス / バリュークラウド / バリューHRポータル / バリューサポート / バリューHRカード
60800,６０８００,Ｍ＆Ａキャピタルパートナーズ,M&Aキャピタル / M&Aキャピタルパートナーズ / 6080 / M&A CP / M&A Capital Partners / エムアンドエーキャピタル / M&A / M&Aパートナーズ / M&Aキャピ / M&AキャピタルP
60820,６０８２０,ライドオンエクスプレスホールディングス,ライドオンエクスプレスホールディングス / 証券コード: 6082 / 銀のさら / 釜寅 / ファインダイン / 宅配寿司 / 宅配釜飯 / デリバリー / 持ち帰り寿司 / ライドオン / RIDE ON EXPRESS / ライドオンエクスプレス / ライドオンエクスプレスHD
60880,６０８８０,シグマクシス・ホールディングス,シグマクシス・ / シグマクシス・HD
60890,６０８９０,ウィルグループ,ウィルグループ / WILL GROUP / ウィル / WILL / ウィルグループ株式会社 / WILL GROUP Inc. / WILLグループ / ウィルグループHD / ウィルホールディングス / ウィルG
60950,６０９５０,メドピア,メドピア / MedPeer / メドピ / メドピアグループ / MedPeer Lab / MedPeer Career / MedPeer Partners / MedPeer Academy / MedPeer Community
60980,６０９８０,リクルートホールディングス,リクルート / リクルートホールディングス / リクナビ / ホットペッパー / ゼクシィ / スーモ / タウンワーク / indeed / リクルートエージェント / リクルートHD
60990,６０９９０,エラン,
61010,６１０１０,ツガミ,ツガミ / TSUGAMI / プレシジョンマシン / CNC旋盤 / 自動旋盤 / 精密加工機械 / ターニングセンター / マシニングセンター
61030,６１０３０,オークマ,オークマ / Okuma / オークママシン / GENOS / MBシリーズ / MUシリーズ / MULTUS / LBシリーズ / VTMシリーズ
61040,６１０４０,芝浦機械,芝浦機械 / TOSHIBA MACHINE / TMロボット / EC-SXシリーズ / ISシリーズ / THLシリーズ / THシリーズ
61130,６１１３０,アマダ,アマダ / アマダホールディングス / AMADA / アマダマシンツール / アマダプレスシステム / アマダミヤチ / アマダエンジニアリング / アマダオートメーション / アマダソフトウェア
61180,６１１８０,アイダエンジニアリング,アイダエンジニアリング / 6118 / アイダ / AIDA / AIDAプレス / アイダプレス / サーボプレス / プレス機械 / フォーミングシステム / 金型技術
61340,６１３４０,ＦＵＪＩ,
61350,６１３５０,牧野フライス製作所,牧野フライス製作所 / マキノ / Makino / aシリーズ / EDAFシリーズ / EDGEシリーズ / Fシリーズ / 牧野フライス
61360,６１３６０,オーエスジー,オーエスジー / OSG / タップ / ドリル / エンドミル / スレッドミル / 超硬工具 / 切削工具 / 精密工具
61400,６１４００,旭ダイヤモンド工業,旭ダイヤモンド工業 / 旭ダイヤ / ADK / ダイヤモンドツール / 研磨工具 / 旭ダイヤモンド / ダイヤモンドブレード / 旭ダイヤモンド工業株式会社 / ダイヤモンドホイール
61410,６１４１０,ＤＭＧ森精機,ＤＭＧ森精機 / DMG / 森精機 / DMG MORI / CELOS / LASERTEC / NHXシリーズ / NLXシリーズ / DMUシリーズ
61430,６１４３０,ソディック,ソディック / Sodick / ソディック製品 / ソディックマシン / ソディック放電加工機 / ソディック射出成形機 / ソディックワイヤーカット / ソディック3Dプリンター / ソディックCNC
61460,６１４６０,ディスコ,ディスコ / DISCO / ダイサー / グラインダー / 精密加工装置 / ウェハプロセッサ
61510,６１５１０,日東工器,日東工器 / 日東 / クイックカプラ / ジェットタッカ / パワープレス / マイクロバブルジェネレータ / エアツール
61570,６１５７０,日進工具,日進工具 / NS TOOL / NSエンドミル / NSアルファ / NSメガ / NSハイスピード / NSマイクロ / NSカッター / NSドリル
61670,６１６７０,冨士ダイス,冨士ダイス / 富士ダイス / FUJIDICE / ダイス / 超硬工具 / ワイヤーダイス / ダイヤモンド工具 / 超硬合金製品 / 精密工具
61780,６１７８０,日本郵政,日本郵政 / JP / 郵便局 / ゆうパック / 郵政グループ / 郵便事業 / 日本郵政グループ
61830,６１８３０,ベルシステム２４ホールディングス,ベルシステム２４ホールディングス / ベルシステム24 / ベル24 / ベルシス / ベルHD / 6183 / BELL24 / BELL SYSTEM24 / BELL24HD / BELL SYSTEM24HD / ベルシステム２４ / ベルシステム２４HD
61840,６１８４０,鎌倉新書,鎌倉新書 / 鎌倉 / Kamakura Shinsho / 終活ねっと / お坊さん便 / いい葬儀 / いい仏壇 / いいお墓 / シニアライフサポート
61910,６１９１０,エアトリ,エアトリ / エアトリ旅行 / エアトリホテル / エアトリツアー / エアトリ航空券 / エアトリレンタカー / エアトリバケーション / エアトリポイント / エアトリクーポン
61940,６１９４０,アトラエ,アトラエ / Green / wevox / yenta / TalentBase / Atrae / アトラエ株式会社 / アトラエ証券
61960,６１９６０,ストライク,
61970,６１９７０,ソラスト,ソラスト / ソラストケア / ソラストメディカル / ソラストアカデミー / ソラスト訪問介護 / ソラストデイサービス / ソラスト保育 / ソラスト介護 / ソラスト医療事務
61990,６１９９０,セラク,セラク / Seraku / 農業IoT / グリーンIT / i-Reporter / CareQube / SmartBee / Cloudia / Field Service Management
62000,６２０００,インソース,
62010,６２０１０,豊田自動織機,豊田自動織機 / トヨタ自動織機 / TOYOTA INDUSTRIES / フォークリフト / 繊維機械 / エアコン / 物流機器 / 環境機器
62090,６２０９０,リケンＮＰＲ,
62220,６２２２０,島精機製作所,島精機製作所 / 島精機 / SHIMA SEIKI / WHOLEGARMENT / SDS-ONE APEX / MACH2XS / SWGシリーズ / SIPシリーズ / P-CAM
62350,６２３５０,オプトラン,オプトラン / OPTORUN / オプトコート / オプトフィルム / オプトシステム / オプトプロセス / オプトテクノロジー / オプトマシン / オプトデバイス
62370,６２３７０,イワキ,
62380,６２３８０,フリュー,フリュー / プリクラ / ガールズトレンド研究所 / フリューゲーム / フリューエンターテインメント / フリューアミューズメント / フリューグッズ / フリューアプリ / フリューキャラクター
62400,６２４００,ヤマシンフィルタ,ヤマシンフィルタ / ヤマシン / YAMASHIN / ヤマシンフィルター / ヤマシンフィルターマスク / ナノフィルター / ナノフィルターマスク / ヤマシンナノフィルター / ヤマシンナノフィルターマスク
62470,６２４７０,日阪製作所,日阪製作所 / HISAKA / HISAKAブランド / プレート式熱交換器 / HISAKA製品 / HISAKAテクノロジー / HISAKAソリューション / 日阪
62500,６２５００,やまびこ,
62540,６２５４０,野村マイクロ・サイエンス,野村マイクロ・サイエンス / NMS / ノムラマイクロ / マイクロサイエンス / AQUA / Pure Water
62580,６２５８０,平田機工,平田機工 / Hirata / 平田 / Hirata Robotics / Hirata Automation / 平田ロボティクス / 平田オートメーション / Hirata Group / Hirata Engineering
62620,６２６２０,ＰＥＧＡＳＵＳ,
62640,６２６４０,マルマエ,
62660,６２６６０,タツモ,
62680,６２６８０,ナブテスコ,ナブテスコ / Nabtesco / RV減速機 / TS減速機 / GMシリーズ / NABCO / T-SMART / G7シリーズ / ナブコ
62690,６２６９０,三井海洋開発,三井海洋開発 / MODEC / FPSO / TLP / FSO / FLNG / MVシリーズ / 海洋プラント / 浮体式生産設備
62720,６２７２０,レオン自動機,レオン自動機 / レオン / LEON / レオン自販機 / 自動販売機メーカー / レオン製品 / レオンブランド / レオン機械 / 自動機メーカー
62730,６２７３０,ＳＭＣ,SMC / エスエムシー / SMC株式会社 / エアシリンダー / 空気圧機器 / 空圧機器 / 流体制御機器
62770,６２７７０,ホソカワミクロン,ホソカワミクロン / ホソカワ / ミクロン / HOSOKAWA / Micron / ACM / Mikro / Nauta
62780,６２７８０,ユニオンツール,ユニオンツール / UNION / ユニオン / ユニオンツール株式会社 / UNION TOOL / ユニオンカッター / ユニオンドリル / ユニオンエンドミル
62790,６２７９０,瑞光,
62820,６２８２０,オイレス工業,オイレス工業 / 6282 / OILES / オイレスベアリング / オイレスブッシュ / オイレススライド / オイレスダンパー / オイレスシール / オイレスガイド / オイレステクノロジー / オイレス
62840,６２８４０,日精エー・エス・ビー機械,日精エー・エス・ビー機械 / ASB / 日精ASB / ASB機械 / ASBマシン / PETボトル成形機 / ブロー成形機 / ASBシリーズ
62870,６２８７０,サトーホールディングス,サトーホールディングス / SATO / CLNX / PW208 / TH2 / NXシリーズ / Argox / DataLase / SATOプリンター / サトー / サトーHD
62890,６２８９０,技研製作所,技研製作所 / GIKEN / サイレントパイラー / プレス工法 / GIKEN SEISAKUSHO / Silent Piler / G-Pile / Giken / Giken Silent Piler / 技研
62910,６２９１０,日本エアーテック,
62930,６２９３０,日精樹脂工業,日精樹脂工業 / NISSEI PLASTIC / NEXシリーズ / FNXシリーズ / NEX-IV / NEX-Ⅲ / NEX-ⅢT / NEX-ⅢV / 日精樹脂
62980,６２９８０,ワイエイシイホールディングス,ワイエイシイホールディングス / YAC / ワイエイシイ / YACホールディングス / YACグループ / ワイエイシイグループ / YACブランド / ワイエイシイ製品 / YAC製品 / ワイエイシイHD
63010,６３０１０,小松製作所,小松製作所 / コマツ / KOMATSU / 6301 / KOMTRAX / PC200 / DANTOTSU / WAシリーズ / HBシリーズ / iMC / 小松
63020,６３０２０,住友重機械工業,住友重機械工業 / 住重 / Sumitomo Heavy Industries / SHI / サムヒ / サムヘビー / サム重 / サム重工 / サム工 / 住友重機械
63050,６３０５０,日立建機,日立建機 / HITACHI / ZAXIS / EXシリーズ / ホイールローダー / リジッドダンプトラック
63060,６３０６０,日工,日工 / NIKKO / アスファルトプラント / コンクリートプラント / リサイクルプラント / 環境プラント / 日工マシナリー / 日工テクノロジー
63090,６３０９０,巴工業,巴工業 / 巴フィルター / 巴ポンプ / 巴バルブ / 巴エンジニアリング / 巴化工 / 巴システム / 巴テクノロジー / 巴
63100,６３１００,井関農機,井関農機 / ISEKI / イセキ / トラクタ / 農機具 / ブルーアース
63150,６３１５０,ＴＯＷＡ,ＴＯＷＡ / トーワ / TOWA / パッケージング装置 / 封止装置 / モールディング装置 / 精密機器メーカー
63170,６３１７０,北川鉄工所,北川鉄工所 / KITAGAWA / 北川チャック / 北川バイス / 北川ロボット / 北川製品 / 北川ブランド / 北川機械 / 北川工具
63230,６３２３０,ローツェ,ローツェ / ローツェ株式会社 / ローツェグループ / ローツェ製品 / ローツェブランド / ローツェテクノロジー / ローツェシステム / ローツェソリューション / ローツェエンジニアリング
63260,６３２６０,クボタ,クボタ / Kubota / トラクター / 水処理 / エンジン / 建設機械 / アグリソリューション
63280,６３２８０,荏原実業,荏原実業 / EBARA / 荏原ポンプ / 荏原空調 / 荏原環境 / 荏原製品 / 荏原ブランド / 荏原技術
63300,６３３００,東洋エンジニアリング,TOYO
63310,６３３１０,三菱化工機,
63320,６３３２０,月島ホールディングス,月島 / 月島HD
63330,６３３３０,帝国電機製作所,帝国電機製作所 / 帝国電機 / テイコク / テイコクポンプ / テイコク製品 / テイコクブランド / テイコク技術 / テイコク品質 / テイコクイノベーション
63390,６３３９０,新東工業,新東工業 / Sinto / 新東 / Sintoグループ / Sintoマシン / Sintoキャスト / Sintoエンジニアリング / Sintoテクノロジー / Sintoソリューション
63400,６３４００,澁谷工業,澁谷工業 / 澁谷 / Shibuya / 澁谷マシン / 澁谷ロボティクス / 澁谷エンジニアリング / 澁谷テクノロジー / 澁谷オートメーション / 澁谷パッケージング
63450,６３４５０,アイチ　コーポレーション,アイチコーポレーション / アイチ / AICHI / スカイマスター / 高所作業車 / 作業車 / バケット車 / AICHIブランド / アイチ製品
63490,６３４９０,小森コーポレーション,小森コーポレーション / コモリ / KOMORI / Lithrone / Enthrone / Impremia / System G / System 38 / Lithrone GX
63510,６３５１０,鶴見製作所,鶴見
63580,６３５８０,酒井重工業,酒井重
63610,６３６１０,荏原製作所,荏原製作所 / Ebara / Ebara Pumps / Ebara Chillers / Ebara Compressors / Ebara Fans / Ebara Precision Machinery / Ebara Environmental Plant / 荏原
63630,６３６３０,酉島製作所,酉島製作所 / 酉島 / トリシマ / トリシマポンプ / トリシマ製品 / トリシマブランド / 酉島ポンプ / 酉島製品 / 酉島ブランド
63640,６３６４０,北越工業,北越工業 / AIRMAN / エアマン / 北越ブルー / 建機 / 北越工業株式会社 / 北越
63670,６３６７０,ダイキン工業,ダイキン工業 / ダイキン / エアコン / うるさら / ストリーマ / フーハ / アルミック / デシカント
63680,６３６８０,オルガノ,オルガノ / ORGANO / オルガノ株式会社 / 水処理装置 / 純水装置 / 水処理薬品 / 水質分析サービス
63690,６３６９０,トーヨーカネツ,トーヨーカネツ / トーヨーカネツ工業 / Toyo Kanetsu / トーヨーカネツプラント / トーヨーカネツ物流 / トーヨーカネツエンジニアリング / トーヨーカネツタンク
63700,６３７００,栗田工業,栗田工業 / 栗田 / Kurita / クリーンウォーター / アクアシステム / 水処理ソリューション / Kurita Water Industries / KURITA / 水環境管理
63710,６３７１０,椿本チエイン,椿本チエイン / TSUBAKI / 椿本 / チエイン / Tsubaki Chain / 椿本チェーン / Tsubaki Power Transmission / Tsubaki Conveyor / Tsubaki Automotive
63760,６３７６０,日機装,日機装 / Nikkiso / メディカルポンプ / ダイアフラムポンプ / エアロスペース / 医療機器 / 精密機器 / ポンプソリューション
63780,６３７８０,木村化工機,木村化工機 / 木村 / キムラケミカル / 化工機 / KKK / Kimura Chemical / Kimura / 化工 / 木村機械
63790,６３７９０,レイズネクスト,
63810,６３８１０,アネスト岩田,アネスト岩田 / ANEST IWATA / 岩田 / アネスト / スプレーガン / コーティング機器 / 塗装機器
63830,６３８３０,ダイフク,ダイフク / DAIFUKU / FA&DA / AS/RS / Cleanroom Automation / Conveyor Systems / Material Handling Systems / Automated Storage / Logistics Solutions
63870,６３８７０,サムコ,
63950,６３９５０,タダノ,タダノ / クレーン / ラフテレーンクレーン / オールテレーンクレーン / トラッククレーン / グローブクレーン / デマグ / Tadano / Faun
64060,６４０６０,フジテック,フジテック / フジテックエレベーター / フジテックエスカレーター / FJTEC / フジテックグループ / フジテックホールディングス / フジテックリフト / フジテックサービス / フジテックインターナショナル
64070,６４０７０,ＣＫＤ,ＣＫＤ / CKD株式会社 / CKD / CKD機器 / CKD自動化機器 / CKDエンジニアリング / CKDバルブ / CKDシリンダー / CKDフィルタ / CKDコンポーネント
64120,６４１２０,平和,PGM / アクアガーデン / ゴルフ場運営 / パチンコ / パチスロ / ゴルフ用品 / ゴルフレッスン
64130,６４１３０,理想科学工業,理想科学工業 / リソー / RISO / デュプロ / オルフィス / コムカラー / RISOGRAPH / EZシリーズ / 理想科学
64170,６４１７０,ＳＡＮＫＹＯ,ＳＡＮＫＹＯ / フィーバー / CRシリーズ / パチンコ / パチスロ / ジェイビー / ビスティ / フィーバー機 / デジパチ
64180,６４１８０,日本金銭機械,日本金銭機械 / JCM / 日本金銭 / JCMグループ / JCMホールディングス / JCMブランド / JCM製品 / JCMテクノロジー / JCMソリューションズ
64190,６４１９０,マースグループホールディングス,マースグループ / マースグループHD
64200,６４２００,フクシマガリレイ,フクシマガリレイ / フクシマ / ガリレイ / 福島冷機 / フクシマ冷機 / フクシマガリレイ株式会社 / 福島ガリレイ / フクシマ冷蔵庫 / ガリレイ冷機
64300,６４３００,ダイコク電機,ダイコク電機 / 大黒 / DK-SIS / VEGASIA / BiGMO PREMIUM / DK-EXCEL / DK-ALERT / DK-COUNT / DK-NEO / ダイコク
64320,６４３２０,竹内製作所,竹内製作所 / TAKEUCHI / タケウチ / クローラーローダー / 建設機械 / コンパクトトラックローダー / TLシリーズ / TBシリーズ / 竹内
64360,６４３６０,アマノ,アマノ / タイムレコーダー / クリーンシステム / セキュリティゲート / AMANO / 時間管理システム / 駐車場管理システム / バイオメトリクス
64400,６４４００,ＪＵＫＩ,ＪＵＫＩ / ジューキ / JUKIミシン / JUKI工業用ミシン / JUKI家庭用ミシン / JUKIソーイングマシン / JUKIオーバーロックミシン / JUKI刺繍機 / JUKI自動機械
64450,６４４５０,ジャノメ,ジャノメ / Janome / ジャノメミシン / Janome Sewing Machine / メモリークラフト / Memory Craft / センサークラフト / Sensor Craft / ホライゾン / Horizon
64480,６４４８０,ブラザー工業,ブラザー工業 / ブラザー / Brother / P-touch / DCP / HL / ScanNCut / プリビオ
64540,６４５４０,マックス,
64550,６４５５０,モリタホールディングス,モリタホールディングス / モリタ / モリタ消防 / モリタエコノス / モリタミュージアム / モリタテクノス / モリタスチール / モリタエンジニアリング / モリタリサーチ / モリタHD
64570,６４５７０,グローリー,グローリー / GLORY / グローリー株式会社 / G-BOS / GFS-2200 / RBG-300 / UW-Fシリーズ / CI-10 / Vertera
64580,６４５８０,新晃工業,新晃
64590,６４５９０,大和冷機工業,大和冷機工業 / 大和冷機 / ダイワレイキ / DRK / クールキーパー / フリーザー / 冷凍ストッカー / 冷蔵ショーケース / 冷凍機
64600,６４６００,セガサミーホールディングス,セガサミーホールディングス / セガ / サミー / SEGA / Sammy / セガサミー / セガグループ / サミーグループ / セガゲームス / サミー遊技機 / セガサミーHD
64630,６４６３０,ＴＰＲ,TPR / トピー工業 / トピーグループ / トピー製品 / トピーのホイール / トピーの鉄鋼 / トピーの自動車部品 / トピーの建設機械部品
64640,６４６４０,ツバキ・ナカシマ,ツバキ・ナカシマ / Tsubaki Nakashima / ボールベアリング / 転がり軸受 / 精密部品 / 軸受 / 精密機器 / Tsubaki
64650,６４６５０,ホシザキ,ホシザキ / ホシザキ電機 / ホシザキ製氷機 / ホシザキ冷蔵庫 / ホシザキ食洗機 / ホシザキ厨房機器 / HOSHIZAKI / ホシザキ製品 / ホシザキブランド
64700,６４７００,大豊工業,大豊
64710,６４７１０,日本精工,日本精工 / NSK / 6471 / 精工 / NSKベアリング / モーション&コントロール / 精工製品 / NSKリニア / 精工ブランド
64720,６４７２０,ＮＴＮ,ＮＴＮ / 6472 / ドライブシャフト / 精密機器 / 産業機械 / グリーンパワー / スマートモビリティ
64730,６４７３０,ジェイテクト,ジェイテクト / JTEKT / トヨタ工機 / KOYO / Koyoベアリング / TORSEN / DAIHATSU / JTEKTステアリングシステム / JTEKTマシンツール
64740,６４７４０,不二越,不二越 / NACHI / ナチ / ナチスチール / ナチベアリング / ナチロボット / ナチ工具 / ナチ油圧 / ナチマシン
64790,６４７９０,ミネベアミツミ,ミネベアミツミ / ミネベア / ミツミ / NMB / myonic / Paradox Engineering / NMB Minebea UK Ltd / NMB Technologies Corporation / MinebeaMitsumi Inc.
64800,６４８００,日本トムソン,
64810,６４８１０,ＴＨＫ,THK / 6481 / LMガイド / ボールねじ / アクチュエータ / クロスローラリング / リニアモーション / FA機器 / 精密機器
64820,６４８２０,ユーシン精機,ユーシン精機 / ユーシン / Yushin / Yushin Precision Equipment / ハンドリングロボット / 取出ロボット / 自動化システム / Yushin Robotics / Yushin Automation
64850,６４８５０,前澤給装工業,前澤給装
64860,６４８６０,イーグル工業,イーグル工業 / EKK / Eagle Industry / メカニカルシール / 流体機器 / ポンプ / イーグル
64900,６４９００,ＰＩＬＬＡＲ,
64980,６４９８０,キッツ,キッツ / KITZ / KITZバルブ / KITZグループ / KITZエンジニアリングサービス / KITZメタルワークス / KITZバタフライバルブ / KITZステンレスバルブ / KITZ青銅バルブ
65010,６５０１０,日立製作所,日立製作所 / Hitachi / Lumada / Vantara / HiRAC / Hitachi Astemo / Hitachi Rail / Hitachi Energy / 日立
65030,６５０３０,三菱電機,三菱電機 / MELCO / 霧ヶ峰 / DIATONE / REAL / VISEL / iNSTICK / Mr. Slim / 三菱
65040,６５０４０,富士電機,富士電機 / 富士電 / Fuji Electric / FDK / FRENIC / MICREX / FRENIC-VG / FRENIC-Ace / FRENIC-MEGA / 富士
65060,６５０６０,安川電機,安川電機 / YASKAWA / 安川 / サーボモータ / ロボット / モーションコントローラ / ドライブ
65070,６５０７０,シンフォニアテクノロジー,シンフォニアテクノロジー / シンフォニア / SYMPHONY / 精密機器 / FAシステム
65080,６５０８０,明電舎,明電舎 / 明電 / Meiden / Meiden Group / Meiden Motor / Meiden Drive / Meiden Transformer / Meiden Switchgear / Meiden System
65160,６５１６０,山洋電気,山洋電気 / サンヨー電機 / SANYO DENKI / SANUPS / SANMOTION / SANACE / COOLING SYSTEMS / POWER SYSTEMS / SERVO SYSTEMS
65170,６５１７０,デンヨー,デンヨー / デンヨー株式会社 / Denyo / 溶接機 / デンヨー発電機 / デンヨー溶接機 / デンヨーコンプレッサー
65230,６５２３０,ＰＨＣホールディングス,ＰＨＣホールディングス / PHC / パナソニックヘルスケア / バイオメディカ / アークレイ / ドクターズトイ / インフルエンザ迅速診断キット / 血糖値測定器 / ＰＨＣ / ＰＨＣHD
65250,６５２５０,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ / コクサイ / コクサイエレクトリック / KOKUSAI / KOKUSAI ELECTRIC / KOKUSAI ELECTRIC CORPORATION / KOKUSAI製品 / KOKUSAIブランド / KOKUSAIテクノロジー
65260,６５２６０,ソシオネクスト,ソシオネクスト / Socionext / ソシオ / SoC / SCX / SynQuacer / Milbeaut / SC2A11 / SC2000
65320,６５３２０,ベイカレント,ベイカレント / 6532 / ベイカレ / BayCurrent / BayCurrent Consulting / BCC / ベイカレント・コンサルティング / ベイカ / BayC / BayC Consulting
65330,６５３３０,Ｏｒｃｈｅｓｔｒａ　Ｈｏｌｄｉｎｇｓ,オーケストラHD / オーケストラホールディングス / Orchestra Holdings / OH / オーケストラ / Orchestra / オーケストラグループ / Orchestra Group / オーケストラブランド
65350,６５３５０,アイモバイル,アイモバイル / i-mobile / アイモバ / i-mobile Ad Network / i-mobile Affiliate / i-mobile for SP / i-mobile for PC / i-mobile Video Ads / i-mobile DSP
65390,６５３９０,ＭＳ−Ｊａｐａｎ,ＭＳ−Ｊａｐａｎ / エムエスジャパン / MSJ / MS-Japan / 人材紹介 / 人材サービス / 転職支援 / キャリアサポート / 専門職紹介
65440,６５４４０,ジャパンエレベーターサービスホールディングス,ジャパンエレベーターサービスホールディングス / JES / ジャパンエレベーター / エレベーターサービス / JESホールディングス / ジャパンエレベーターサービス / ジャパンエレベーターホールディングス / エレベーターホールディングス / ジャパンエレベータサービス / ジャパンエレベーターサービスHD
65600,６５６００,エル・ティー・エス,
65640,６５６４０,ミダックホールディングス,ミダック / ミダックHD
65710,６５７１０,キュービーネットホールディングス,キュービーネットホールディングス / QBハウス / キュービーネット / QB / キュービー / QBカット / キュービーネットHD / キュービーネットホールディングス株式会社 / QBプレミアムカット
65720,６５７２０,オープングループ,オープン / OG / オープンG / オープングループ製品 / オープングループサービス / オープングループブランド / オープングループSNS
65840,６５８４０,三櫻工業,三櫻工業 / 6584 / 三櫻 / サクラ / SAKURA / 三櫻ホース / 三櫻チューブ / 三櫻ラジエーター / 三櫻インダストリー / 三櫻エンジニアリング
65860,６５８６０,マキタ,マキタ / Makita / マキタ電動工具 / マキタバッテリー / マキタ掃除機 / マキタドリル / マキタチェーンソー / マキタインパクトドライバー / マキタ充電式工具
65880,６５８８０,東芝テック,東芝テック / TEC / REGIUS / e-STUDIO / B-FV4D / B-EX4T / B-EP4DL / SurePOS / ST-A10
65900,６５９００,芝浦メカトロニクス,芝浦メカトロニクス / メカトロ / Shibaura Mechatronics / SMT / 芝浦メカ / Shibaura / 芝メカ
65920,６５９２０,マブチモーター,マブチモーター / Mabuchi / マブチ / Mabuchi Motor / Mabuchiモーター / Mabuchi製品 / Mabuchiブランド / Mabuchi DCモーター / Mabuchi小型モーター
65940,６５９４０,ニデック,ニデック / 日本電産 / 6594 / Nidec / Nidec Motor / Nidec Servo / Nidec Copal / Nidec Sankyo / Nidec Shimpo / Nidec Techno Motor
66150,６６１５０,ユー・エム・シー・エレクトロニクス,ユー・エム・シー・エレクトロニクス / UMCエレクトロニクス / UMC / ユーエムシー / UMCグループ / UMC電子 / ユー・エム・シー製品 / UMCブランド / ユー・エム・シー技術
66160,６６１６０,トレックス・セミコンダクター,トレックス・セミコンダクター / Torex / セミコン / トレックスIC / パワーマネジメントIC / DC/DCコンバータ / LDOレギュレータ / MOSFET
66170,６６１７０,東光高岳,
66190,６６１９０,ダブル・スコープ,ダブル・スコープ / W-SCOPE / ダブスコ / WSCOPE / ダブルス / W-SCOPE Korea / セパレーター / リチウムイオン電池用セパレーター
66200,６６２００,宮越ホールディングス,宮越 / 宮越HD
66220,６６２２０,ダイヘン,ダイヘン / ダイヘン電機 / ダイヘンロボット / ダイヘン溶接機 / ダイヘントランス / ダイヘンパワーエレクトロニクス / ダイヘンインバータ / ダイヘンアーク溶接 / ダイヘン自動化システム
66300,６６３００,ヤーマン,ヤーマン / YA-MAN / メディリフト / RFボーテ / フォトプラス / キャビスパ / トルネードEMSリフト / スカルプドライヤー / 美顔器
66320,６６３２０,ＪＶＣケンウッド,JVCケンウッド / JVC / ケンウッド / Victor / ビクター / KENWOOD / JVCKENWOOD / エブリオ / ウッドコーン
66380,６６３８０,ミマキエンジニアリング,ミマキエンジニアリング / ミマキ / Mimaki / JVシリーズ / CJVシリーズ / UJFシリーズ / TSシリーズ / TXシリーズ / UCJVシリーズ
66440,６６４４０,大崎電気工業,大崎電気工業 / 大崎電気 / OEC / OSAKI / スマートメーター / エナジーメーター / オサキメーター / オサキ電気 / OSAKI ELECTRIC
66450,６６４５０,オムロン,オムロン / OMRON / オムロンヘルスケア / オムロンソーシアルソリューションズ / オムロンオートモーティブエレクトロニクス / HEMシリーズ / カルディオ / i-CUBE / ココロエンジン
66510,６６５１０,日東工業,日東工業 / NITTO KOGYO / NK / キュービクル / 配電盤 / 盤用機器 / キャビネット / 制御盤 / 日東
66520,６６５２０,ＩＤＥＣ,
66740,６６７４０,ジーエス・ユアサ　コーポレーション,ジーエス・ユアサ / GSユアサ / GS YUASA / ジーエス・ユアサ コーポレーション / ユアサバッテリー / エコアール / ECO.R / PRODA / ENELOOP
66760,６６７６０,メルコホールディングス,メルコ / メルコHD
66780,６６７８０,テクノメディカ,テクノメディカ / テクノ / メディカ / テクノメディカ株式会社 / 自動分析装置 / 血液検査機器 / テクノメディカ製品 / テクノメディカブランド
66990,６６９９０,ダイヤモンドエレクトリックホールディングス,ダイヤモンドエレクトリックホールディングス / ダイヤモンド電機 / DEH / ダイヤモンドエレクトリック / ダイエレ / Diamond Electric / Diamond Electric Holdings / ダイヤモンド / ダイヤモンドエレクトリック製品 / ダイヤモンドエレクトリックHD
67010,６７０１０,日本電気,NEC / 日本電気 / バリュースター / ラヴィ / VersaPro / Mate / Aterm / Express5800 / iPASOLINK
67020,６７０２０,富士通,富士通 / FMV / ScanSnap / Lifebook / ESPRIMO / PRIMERGY / SPARC / Arrows
67030,６７０３０,沖電気工業,沖電気工業 / OKI / OKIデータ / OKIプリンター / OKIネットワーク / OKIセミコンダクター / OKI通信システム / OKIエレクトロニクス / OKIソリューション / 沖電気
67060,６７０６０,電気興業,
67070,６７０７０,サンケン電気,サンケン電気 / サンケン / Sanken / SK / サンケンパワー / サンケンテクノロジー / サンケンインバーター / サンケンコンバーター / サンケンLED
67180,６７１８０,アイホン,アイホン / アイホン株式会社 / AIPHONE / アイホンインターホン / アイホンドアホン / アイホンセキュリティ / アイホンシステム / アイホンコミュニケーション / アイホン製品
67230,６７２３０,ルネサスエレクトロニクス,ルネサスエレクトロニクス / ルネサス / Renesas / RXシリーズ / RAシリーズ / RL78シリーズ / RZシリーズ / Synergyプラットフォーム / Renesas Synergy
67240,６７２４０,セイコーエプソン,セイコーエプソン / エプソン / EPSON / カラリオ / オフィリオ / スマートキャンバス / プリンタ / プロジェクター / スキャナー
67270,６７２７０,ワコム,ワコム / Wacom / Intuos / Cintiq / Bamboo / One by Wacom / Wacom MobileStudio Pro / Wacom Pro Pen / Wacom Inkspace
67280,６７２８０,アルバック,アルバック / ULVAC / 真空技術 / 表面分析装置 / 薄膜製造装置 / スパッタリング装置 / コーティング装置
