ticker,ticker_fullwidth,company_name,sector17,company_name_variants,product_names,gpt_raw_outputs
51220,５１２２０,オカモト,自動車・輸送機,Okamoto Corporation|Okamoto Co.|Ltd.|Okamoto,オカモトラテックス|オカモトゼロワン|オカモトコンドーム|ゼロゼロスリー|オカモトゴム,"[""会社名: オカモト, Okamoto Corporation, Okamoto Co., Ltd.,\nブランド名: オカモトコンドーム, ゼロゼロスリー, オカモトラテックス, オカモトゴム, オカモトプロテクション"", ""会社名: オカモト, Okamoto, オカモトコーポレーション, オカモト株式会社, 51220,\nブランド名: オカモトゼロワン, オカモトスーパー, オカモトラテックス, オカモトフィット, オカモトプロテクター"", ""会社名: オカモト,  \nブランド名: オカモトゼロワン, オカモトラテックス, オカモトバルーン, オカモトフィルム, オカモトグローブ""]"
51420,５１４２０,アキレス,素材・化学,Achilles,瞬足|アキレスシューズ|アキレスボート|ソルボ|アキレスソルボ,"[""会社名: アキレス, Achilles,\nブランド名: 瞬足, Achillesソルボ, アキレスシューズ, アキレスボート, アキレスマット"", ""会社名: アキレス, Achilles,\nブランド名: 瞬足, ソルボ, シューズドクター, アキレスソルボ, アキレスシューズ"", ""会社名: アキレス,  \nブランド名: 瞬足, ソルボ, アキレスソルボ, アキレスシューズ, アキレスボート""]"
51850,５１８５０,フコク,自動車・輸送機,フコクゴム|Fukoku|フコク株式会社,フコクシール|フコクパッキン|フコクホース|フコクラバー,"[""申し訳ありませんが、「フコク」（証券コード: 51850）に関する具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は企業の公式ウェブサイトやプレスリリース、または金融ニュースなどで確認することができます。"", ""会社名: フコク, フコクゴム, Fukoku,\nブランド名: フコクシール, フコクパッキン, フコクホース, フコクラバー, フコクダンパー"", ""会社名: フコク, フコクゴム, フコク株式会社,  \nブランド名: すみませんが、フコクの具体的なブランド名や製品名についての情報は持っていません。""]"
51860,５１８６０,ニッタ,自動車・輸送機,Nitta|Nitta Corporation|NITTA|ニッタ株式会社,ベルト|エアフィルター|コンベヤ|シール|チューブ,"[""会社名: ニッタ, Nitta Corporation, Nitta,\nブランド名: ベルト, コンベヤベルト, トランスミッションベルト, エアフィルター, シール製品"", ""会社名: ニッタ, Nitta,\nブランド名: ベルト, コンベヤ, エアスプリング, シール, チューブ"", ""会社名: ニッタ, NITTA, ニッタ株式会社, NITTA Corporation, ニッタグループ,\nブランド名: ベルト, コンベヤ, エアフィルター, シール, チューブ,""]"
51910,５１９１０,住友理工,自動車・輸送機,Sumitomo Riko|STR|SRI|住理工,e-Rubber|TRI|Dyna-Mix|AQUAER|Dyna-Form,"[""会社名: 住友理工, Sumitomo Riko, STR\nブランド名: AQUAER, e-Rubber, Dyna-Form, Sumitomo Riko Vibration Control, Sumitomo Riko Hose"", ""会社名: 住友理工, Sumitomo Riko, STR,\nブランド名: e-Rubber, TRI, Dyna-Mix, Aqua-Flex, Anti-Vibration Systems"", ""会社名: 住友理工, SRI, Sumitomo Riko, 住理工, Sumitomo Riko Company Limited  \nブランド名: TRI, Dyna-Mix, e-Rubber, Aqua-Free, Sumitomo Riko Elastomer""]"
51920,５１９２０,三ツ星ベルト,自動車・輸送機,Mitsuboshi Belting|三ツ星|MBL|Mitsuboshi,STAR|STARMAX|STARFIT|STARFLEX|MBスター,"[""会社名: 三ツ星ベルト, Mitsuboshi Belting, 三ツ星  \nブランド名: STAR, MBスター, STARMAX, STARFIT, STARFLEX"", ""申し訳ありませんが、「三ツ星ベルト」（証券コード: 51920）に関する具体的な略称やブランド名についての情報は持ち合わせていません。一般的に、企業の略称やブランド名は企業の公式ウェブサイトや業界の資料で確認することができます。具体的な情報を得るためには、公式な情報源を参照することをお勧めします。"", ""会社名: 三ツ星ベルト, 三ツ星, MBL, Mitsuboshi, Mitsuboshi Belting  \nブランド名: STAR, STARFIT, STARPOWER, STARMAX, STARFLEX""]"
51950,５１９５０,バンドー化学,自動車・輸送機,バンドー|Bando Chemical|Bando|バンドーケミカル,バンドーVベルト|バンドータイミングベルト|バンドーコンベヤベルト|バンドーオートテンショナー|バンドーベルト,"[""会社名: バンドー, Bando Chemical, バンドー化学, Bando, Bando Co., Ltd.\nブランド名: バンドーVベルト, バンドータイミングベルト, バンドーコンベヤベルト, バンドーオートテンショナー, バンドーエアスプリング"", ""会社名: バンドー, バンドー化学, Bando, Bando Chemical, バンドーケミカル  \nブランド名: バンドーVベルト, バンドータイミングベルト, バンドーコンベヤベルト, バンドーオートテンショナー, バンドーベルト"", ""会社名: バンドー, バンドー化学, Bando, Bando Chemical, バンドーケミカル,\nブランド名: バンドーベルト, Bando Power, Bando V-Belts, Bando Timing Belts, Bando Automotive Belts,""]"
52010,５２０１０,ＡＧＣ,建設・資材,AGC|旭硝子|Asahi Glass Co.|Asahi Glass,Sunlux|Fluon|Iupilon|Leoflex|Amolea,"[""会社名: AGC, 旭硝子, Asahi Glass Co.,\nブランド名: Sunlux, Fluon, Iupilon, Leoflex, Amolea"", ""会社名: AGC, 旭硝子, Asahi Glass,\nブランド名: Sunlux, Fluon, Iupilon, Leoflex, Amolea"", ""会社名: AGC, 旭硝子, AGCグループ, AGC株式会社, AGC Inc.,\nブランド名: Sunlux, Fluon, Iupilon, Leoflex, Amolea""]"
52020,５２０２０,日本板硝子,建設・資材,NSG|日本板|日本硝子|Nippon Sheet Glass,Pilkington|Spacia|Solargain|Optiwhite|Pyrostop,"[""会社名: NSG, 日本板硝子,\nブランド名: Pilkington, Spacia, Solargain, Optiwhite, Pyrostop"", ""会社名: NSG, 日本板, Nippon Sheet Glass, 日本硝子, NSGグループ  \nブランド名: Pilkington, Spacia, Solargain, Pyrostop, Optiwhite"", ""会社名: 日板, NSG, 日本板, 日本硝子, 板硝子,  \nブランド名: Pilkington, Spacia, Solargain, Optiwhite, Pyrostop""]"
52080,５２０８０,有沢製作所,素材・化学,有沢,,"[""申し訳ありませんが、「有沢製作所」（証券コード: 52080）に関する具体的な略称やブランド名の情報は持っていません。一般的な情報源やニュース記事を参照して、最新の情報を確認することをお勧めします。"", ""申し訳ありませんが、「有沢製作所」（証券コード: 52080）に関する具体的な略称やブランド名の情報は私のデータベースには含まれていないようです。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または業界内での通称として知られていることが多いです。公式な情報源を確認することをお勧めします。"", ""申し訳ありませんが、「有沢製作所」（証券コード: 52080）に関する具体的な略称やブランド名、製品名についての情報は持っていません。一般的に企業の略称やブランド名、製品名は企業の公式ウェブサイトやプレスリリース、金融ニュースなどで確認することができます。具体的な情報を得るには、これらのソースを参照することをお勧めします。""]"
52140,５２１４０,日本電気硝子,建設・資材,NEG|Nippon Electric Glass|日本電硝|電気硝子,EAGLE XG|OA Glass|Glass Fiber|ITO Film|Micro Lens Array,"[""会社名: NEG, 日本電気硝子, Nippon Electric Glass,\nブランド名: EAGLE XG, OA Glass, Glass Fiber, ITO Film, Micro Lens Array"", ""会社名: NEG, 日本電硝, Nippon Electric Glass, 日本電気硝子,\nブランド名: EAGLE XG, OA-10G, OA-20G, OA-30G, OA-40G"", ""会社名: NEG, 日本電硝, 電気硝子, 日本電気ガラス, ガラスメーカー,\nブランド名: OAファイバー, EAGLE XG, OAガラス, クリスタルガラス, 超薄型ガラス,""]"
52180,５２１８０,オハラ,建設・資材,OHARA|Ohara Inc.|オハラガラス|オハラ株式会社,S-LAH|Clearceram|Fused Silica|Infrasil|i-Line,"[""会社名: オハラ, OHARA,\nブランド名: S-LAH, Clearceram, i-Line, Fused Silica, N-BK7"", ""会社名: オハラ, Ohara Inc., OHARA, オハラガラス, オハラ株式会社  \nブランド名: S-LAH, S-NPH, Clearceram, Infrasil, Fused Silica"", ""会社名: オハラ, OHARA, 52180,   \nブランド名: S-LAH, Clearceram, Infrasil,   \n\n(Note: The company OHARA is known for its optical glass and related products, and the brand names listed are associated with its products. However, specific brand names and product lines can vary, and the ones listed here are based on common associations with OHARA's offerings.)""]"
52320,５２３２０,住友大阪セメント,建設・資材,住友セメント|SOC|住セ|大セ|Sumitomo Cement,パワーセメント|スーパーセメント|エコセメント|ハイストレングスセメント|スペシャルセメント,"[""会社名: 住友セメント, Sumitomo Cement, SOC,\nブランド名: パワーセメント, スーパーセメント, ハイストレングスセメント, エコセメント, スペシャルセメント"", ""会社名: 住セ, 大セ, Sumitomo Osaka Cement, SOC, 住友セメント  \nブランド名: パワーセメント, スーパーセメント, ハイストレングスセメント, エコセメント, スペシャルセメント"", ""会社名: 住セ, 大セ, 住友セメント, 大阪セメント, 住友大阪,\nブランド名: パワーセメント, スーパーセメント, ハイストレングス, エコセメント, マックスセメント""]"
52330,５２３３０,太平洋セメント,建設・資材,太セメ|太平セメ|Taiheiyo Cement|TCC,パワーセメント|パワーミックス|パワーフロー|パワークリート|パワーグラウト,"[""会社名: 太平洋セメント, Taiheiyo Cement, 太セメ, 太平セメ, TCC,\nブランド名: パワーセメント, パワーミックス, パワーフロー, パワークリート, パワーグラウト,"", ""会社名: 太セメ, Taiheiyo Cement, 太平セメ, TCC, 太平洋Cement  \nブランド名: パワーセメント, パワーブレンド, パワーミックス, パワーフロー, パワークリート"", ""会社名: 太セメ, 太平セメ, 太平洋セメ, 太平洋C, 太セメント,\nブランド名: パワーセメント, スーパーセメント, エコセメント, ハイパーセメント, マックスセメント""]"
52620,５２６２０,日本ヒューム,建設・資材,Nihon Hume|NHPC|日ヒューム|NHC,ヒューム管|プレキャストコンクリート製品|ヒュームパイプ|コンクリートパイル|プレストレストコンクリート製品,"[""会社名: 日本ヒューム, Nihon Hume, NHPC,\nブランド名: ヒューム管, プレキャストコンクリート製品, ヒュームパイプ, コンクリートパイル, プレストレストコンクリート製品"", ""申し訳ありませんが、「日本ヒューム」（証券コード: 52620）についての具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的には、企業の略称やニックネームは公式なものではなく、SNSやトレーダー間で独自に使われることが多いため、特定の情報を提供することが難しい場合があります。\n\nただし、一般的な方法として、企業の略称は社名の一部を短縮したものや、英語名の頭文字を取ったものが使われることが多いです。また、ブランド名や製品名については、企業の公式ウェブサイト"", ""会社名: 日本ヒューム, 日ヒューム, NHC,  \nブランド名: ヒューム管, プレキャストコンクリート製品,""]"
52690,５２６９０,日本コンクリート工業,建設・資材,日コン|JCI|コンクリート工業|日本コン|ニチコン,PCa|コンクリートパイル|プレキャストコンクリート製品|プレストレストコンクリート,"[""申し訳ありませんが、「日本コンクリート工業」に関する具体的な略称やブランド名の情報は私のデータベースには含まれていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、業界のニュースなどで確認することができます。"", ""会社名: 日コン, JCI, 日本コン, コンクリート工業, ニチコン,\nブランド名: プレキャストコンクリート製品, PCa, プレストレストコンクリート, コンクリートパイル, プレキャストパネル,"", ""会社名: 日コン, JCI, 日本コン工, コンクリート工業, 日コンクリ  \nブランド名: プレキャスト, プレストレスト, コンクリートパイル, PCa, プレキャストコンクリート""]"
52730,５２７３０,三谷セキサン,建設・資材,,,"[""申し訳ありませんが、「三谷セキサン」（証券コード: 52730）についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または金融ニュースなどで確認することができます。"", ""申し訳ありませんが、「三谷セキサン」（証券コード: 52730）についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、またはSNSでの使用例を確認することで得られることが多いです。公式な情報源を参照することをお勧めします。"", ""申し訳ありませんが、「三谷セキサン」に関する具体的な略称やニックネーム、ブランド名、製品名についての情報は持っていません。一般的に企業名やブランド名、製品名は企業の公式ウェブサイトやプレスリリース、または金融ニュースなどで確認することができます。""]"
52880,５２８８０,アジアパイルホールディングス,建設・資材,アジアパイル|APH,具体的なブランド名や製品名の情報は提供されていません。,"[""会社名: アジアパイル, APH, アジアパイルHD, アジアパイルホールディングス,\nブランド名: 具体的なブランド名や製品名の情報は提供されていません。"", ""申し訳ありませんが、「アジアパイルホールディングス」（証券コード: 52880）についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やニックネームはSNSやトレーダーの間で独自に作られることが多く、公式な情報としては提供されていないことが多いです。\n\nただし、一般的な方法として、企業の略称は会社名の一部を取ったものや、英語名の頭文字を組み合わせたものが使われることがあります。また、ブランド名や製品名については、企業の公式ウェブサイトやプレスリリース"", ""会社名: アジアパイル, APH, アジアパイルHD, アジアパイルホールディングス, 52880,\nブランド名: 情報が不足しているため、具体的なブランド名や製品名は確認できません。""]"
53010,５３０１０,東海カーボン,建設・資材,Tokai Carbon|TKK|東カ|Tokai,カーボラックス|カーボグラファイト|カーボファイン|カーボライト|カーボシール,"[""会社名: 東海カーボン, Tokai Carbon, TKK, 東カ, Tokai,\nブランド名: カーボラックス, カーボファイン, カーボグラファイト, カーボライト, カーボシール"", ""会社名: 東海カ, 東海カーボン, Tokai Carbon, TKK, 東カ\nブランド名: カーボラックス, カーボファイン, カーボグラファイト, カーボシール, カーボライト"", ""会社名: 東海カーボン, 東海, カーボン, TCC, Tokai Carbon  \nブランド名: カーボラックス, カーボグラファイト, カーボブラック, カーボシリカ, カーボセラミック""]"
53020,５３０２０,日本カーボン,建設・資材,日カ|日本カ|Jカーボン|Jカ|日カーボン,カーボラックス|カーボファイバー|カーボンブラック,"[""申し訳ありませんが、「日本カーボン」（証券コード: 53020）に関する具体的な略称やブランド名の情報は持っていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、または業界の専門誌などで確認することができます。"", ""申し訳ありませんが、「日本カーボン」についての具体的な略称やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やブランド名は、公式ウェブサイトや投資家向け資料などで確認できることが多いです。日本カーボンの公式情報を参照することをお勧めします。"", ""会社名: 日カ, 日本カ, Jカーボン, Jカ, 日カーボン  \nブランド名: カーボラックス, カーボファイバー, カーボンブラック, カーボンブラシ, カーボンコンポジット""]"
53100,５３１００,東洋炭素,建設・資材,東炭|Tanso|Toyo Tanso|TOYOTANSO,PERMA-FOIL|PERMA KOTE|isotropic graphite|C/C composite|TOYOTANSO Graphite,"[""会社名: 東洋炭素, Toyo Tanso,\nブランド名: isotropic graphite, C/C composite, PERMA-FOIL, TOYOTANSO Graphite, PERMA KOTE"", ""会社名: 東炭, TOYOTANSO, Tanso,\nブランド名: C/Cコンポジット, ISOTROPIC GRAPHITE, PERMA-FOIL, PERMA KOTE, PERMA-ROD"", ""会社名: 東炭, 東洋炭, Tanso, Tansoco, Tanso Co.,\nブランド名: CNovel, Isotropic Graphite, TOYO TANSO, Graphite Products, TTK Products""]"
53310,５３３１０,ノリタケ,建設・資材,ノリタケカンパニーリミテド|ノリタケカンパニー|Noritake Co.,ノリタケチャイナ|ノリタケボーンチャイナ|ノリタケカトラリー|ノリタケテーブルウェア|ノリタケアブラスティブプロダクツ,"[""会社名: ノリタケカンパニーリミテド, Noritake Co., Limited, ノリタケ,\nブランド名: ノリタケチャイナ, ノリタケボーンチャイナ, ノリタケカトラリー, ノリタケテーブルウェア, ノリタケアブラスティブプロダクツ"", ""会社名: ノリタケ, Noritake, ノリタケカンパニーリミテド, ノリタケカンパニー, ノリタケ株式会社  \nブランド名: ノリタケチャイナ, ノリタケボーンチャイナ, ノリタケカトラリー, ノリタケテーブルウェア, ノリタケクラフト"", ""会社名: ノリタケ, ノリタケカンパニーリミテド, ノリタケカンパニー, ノリタケ株式会社, ノリタケコーポレーション,\nブランド名: ノリタケチャイナ, ノリタケボーンチャイナ, ノリタケカトラリー, ノリタケグラスウェア, ノリタケセラミックス,""]"
53320,５３３２０,ＴＯＴＯ,建設・資材,TOTO|東陶機器|TOTO Ltd.|東陶|トートー,ウォシュレット|ネオレスト|サザナ|シンラ|GGシリーズ,"[""会社名: TOTO, 東陶機器, TOTO Ltd.,\nブランド名: ウォシュレット, ネオレスト, サザナ, シンラ, GGシリーズ"", ""会社名: TOTO, 東陶,\nブランド名: ウォシュレット, ネオレスト, GGシリーズ, サザナ, シンラ"", ""会社名: TOTO, トートー, 東陶機器, TOTO株式会社, TOTO Ltd.,\nブランド名: ウォシュレット, ネオレスト, GG, サザナ, シンラ""]"
53330,５３３３０,日本碍子,建設・資材,NGK|日本ガイシ|NGK Insulators|ガイシ,EnerCera|NAS電池|CeramNex|HONEYCERAM|Metox,"[""会社名: NGK, 日本ガイシ,\nブランド名: EnerCera, NAS電池, CeramNex, HONEYCERAM, NOxセンサー"", ""会社名: NGK, 日本ガイシ, NGK Insulators, ガイシ,\nブランド名: EnerCera, EnerVenue, NAS電池, Metox, CeramNex"", ""会社名: NGK, 日本ガイシ, NGK Insulators, ガイシ, NGKグループ,\nブランド名: EnerCera, NAS電池, Metox, HONEYCERAM, PLZT,""]"
53340,５３３４０,日本特殊陶業,建設・資材,NGKスパークプラグ|日特|NTK|NGK,NGK|NTK|スパークプラグ|センサー|イグニッションコイル,"[""会社名: NGKスパークプラグ, 日本特殊陶業,\nブランド名: NGK, NTK, スパークプラグ, イグニッションコイル, センサー"", ""申し訳ありませんが、「日本特殊陶業」（証券コード: 53340）についての具体的な略称やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やブランド名は、企業の公式ウェブサイトや公開されている資料で確認することができます。また、SNSやトレーダー間での通称については、SNSの投稿やフォーラムでの会話を直接確認することをお勧めします。"", ""会社名: 日本特殊陶業, 日特, NGKスパークプラグ, NTK, NGK,\nブランド名: NGK, NTK, スパークプラグ, センサー, セラミック""]"
53440,５３４４０,ＭＡＲＵＷＡ,建設・資材,MARUWA|マルワ|MARUWA Corporation|マルワセラミックス|MARUWA Co.,MARUWA CERAMICS|MARUWA ELECTRONICS|MARUWA OPTO|MARUWA THERMAL|MARUWA THERMAL SOLUTIONS,"[""会社名: MARUWA, マルワ,\nブランド名: MARUWA CERAMICS, MARUWA ELECTRONICS, MARUWA THERMAL SOLUTIONS, MARUWA OPTO, MARUWA QUARTZ"", ""会社名: MARUWA, マルワ, マルワセラミックス, MARUWA Co., Ltd., MARUWA Corporation  \nブランド名: MARUWA CERAMICS, MARUWA ELECTRONICS, MARUWA THERMAL, MARUWA OPTO, MARUWA MATERIALS"", ""会社名: MARUWA, マルワ, マルワグループ, MARUWA CO., LTD., MARUWA Corporation  \nブランド名: MARUWA CERAMICS, MARUWA ELECTRONICS, MARUWA THERMAL, MARUWA OPTO, MARUWA SYSTEM""]"
53510,５３５１０,品川リフラクトリーズ,建設・資材,品川リフ|品川|品リフ|SHINAGAWA|53510,,"[""申し訳ありませんが、「品川リフラクトリーズ」についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトや業界の資料で確認することができます。"", ""申し訳ありませんが、「品川リフラクトリーズ」（証券コード: 53510）についての具体的な略称やブランド名のリストを提供することはできません。ただし、一般的な情報として、企業の略称やブランド名は通常、企業の公式ウェブサイトや投資家向け資料に記載されていることが多いです。これらの情報源を確認することをお勧めします。"", ""会社名: 品川リフ, 品川, 品リフ, SHINAGAWA, 53510,\nブランド名: 特定のブランド名や製品名は一般的に公開されていない可能性があります。""]"
53520,５３５２０,黒崎播磨,建設・資材,黒崎|Krosaki Harima|黒播|KUROHANA,KRC耐火物|KRCセラミックス|KRCファインセラミックス|KRCエンジニアリング|KRCリサイクル,"[""会社名: 黒崎播磨, 黒崎, Krosaki Harima,\nブランド名: KRC耐火物, KRCセラミックス, KRCファインセラミックス, KRCエンジニアリング, KRCリサイクル"", ""会社名: 黒播, KUROHANA, Krosaki Harima, Krosaki, Kurohama  \nブランド名: スーパーハイロン, ハイロン, スーパーハイロンEX, ハイロンEX, スーパーハイロンZ"", ""会社名: 黒崎, 黒崎播磨, KUROSAKI, KUROSAKI HARIMA, 53520  \nブランド名: 特定のブランド名や製品名は一般的に公表されていない可能性があります。""]"
53570,５３５７０,ヨータイ,建設・資材,Yotai Corporation|YOTAI|ヨータイ株式会社|Yotai,サーモライト|サーモガード|サーモブロック|サーモシールド|サーモプロテクター,"[""会社名: ヨータイ, Yotai, Yotai Corporation, Yotai Co., Ltd.,\nブランド名: サーモライト, サーモガード, サーモブロック, サーモシールド, サーモプロテクター"", ""会社名: ヨータイ, YOTAI, ヨータイ株式会社, Yotai Corporation, ヨータイ工業,\nブランド名: ハイアルミナ, ヨーセラム, ヨーキャスト, ヨーボード, ヨーライト"", ""会社名: ヨータイ, ヨータイ株式会社, YOTAI,  \nブランド名: なし""]"
53840,５３８４０,フジミインコーポレーテッド,建設・資材,フジミ|フジミインコ|FUJIMI|FUJIMI INC|53840,具体的なブランド名や製品名は公開されていない可能性があります。,"[""申し訳ありませんが、「フジミインコーポレーテッド」（証券コード: 53840）に関する具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリースで確認することができます。"", ""申し訳ありませんが、「フジミインコーポレーテッド」（証券コード: 53840）に関する具体的な略称やブランド名のリストを提供することはできません。ただし、一般的に企業の略称やブランド名は公式ウェブサイトや業界の資料で確認することができます。"", ""会社名: フジミ, フジミインコ, FUJIMI, FUJIMI INC, 53840,\nブランド名: 具体的なブランド名や製品名は公開されていない可能性があります。""]"
53930,５３９３０,ニチアス,建設・資材,NICHIAS|ニチアス株式会社|Nichias Corporation|Nichias Co.,セラミックファイバー|パイロスタット|パイロクリート|フレキシブルジョイント|サーモラップ,"[""会社名: ニチアス, NICHIAS,\nブランド名: パイロクリート, パイロスタット, セラミックファイバー, フレキシブルジョイント, サーモラップ"", ""会社名: ニチアス, NICHIAS, ニチアス株式会社, Nichias Corporation, Nichias Co., Ltd.,\nブランド名: パイロスタット, セラミックファイバー, パイロブロック, ニチアスガスケット, ニチアスシール,"", ""会社名: ニチアス, NICHIAS,  \nブランド名: パイプカバー, セラミックファイバー, フレキシブルダクト, ガスケット, シール材""]"
54010,５４０１０,日本製鉄,鉄鋼・非鉄,日鉄|Nippon Steel|NSSMC|新日鉄住金,HYPER BEAM|ZINKOTE|NSafe|NSafe-Hull|NSafe-Auto,"[""会社名: 日本製鉄, 日鉄, Nippon Steel, NSSMC, 新日鉄住金  \nブランド名: HYPER BEAM, NSafe-Hull, NSafe-Auto, NSafe-Guard, ZINKOTE"", ""会社名: 日鉄, Nippon Steel, 日本製鉄, NSC, 新日鉄住金（旧名）  \nブランド名: HYPER BEAM, NSafe, ZINKOTE, NSCarbolex, NSFR（日本製鉄の製品ブランド名は多岐にわたりますが、これらは代表的なものです）"", ""会社名: 日鉄, NSSMC, 日本製鉄, 新日鉄住金, Nippon Steel  \nブランド名: HYPER BEAM, NSafe, ZAM, NSC, NSGP""]"
54060,５４０６０,神戸製鋼所,鉄鋼・非鉄,神鋼|KOBELCO|神戸製鋼|Kobe Steel,KOBELCO|Kobelco Construction Machinery|Kobelco Cranes|Kobelco Welding|Kobelco Materials Copper Tube,"[""会社名: 神鋼, Kobe Steel, KOBELCO, 神戸製鋼, 神戸製鋼所  \nブランド名: KOBELCO, Kobelco Construction Machinery, Kobelco Cranes, Kobelco Welding, Kobelco Materials Copper Tube"", ""会社名: 神鋼, Kobe Steel, KOBELCO, 神戸製鋼, 神戸製鋼所  \nブランド名: KOBELCO, Kobelion, Kobelco Construction Machinery, Kobelco Cranes, Kobelco Welding"", ""会社名: 神鋼, KOBELCO, 神戸製鋼, 神戸鋼, 神戸鉄,\nブランド名: KOBELCO, KOBE STEEL, KOBE WELDING, KOBE ALUMINUM, KOBE TITANIUM""]"
54080,５４０８０,中山製鋼所,鉄鋼・非鉄,中山鋼|中山製鋼|中山|54080|NAKAYAMA STEEL,該当なし,"[""申し訳ありませんが、「中山製鋼所」についての具体的な略称やブランド名の情報は持ち合わせていません。一般的には、企業の略称やブランド名は公式ウェブサイトやプレスリリース、業界の報道などで確認することができます。"", ""会社名: 中山鋼, 中山製鋼, NAKAYAMA STEEL, 中山, 54080  \nブランド名: ありません"", ""会社名: 中山鋼, 中山, NSK, 中山製鋼, 54080  \nブランド名: 該当なし""]"
54100,５４１００,合同製鐵,鉄鋼・非鉄,合同鉄|Godo Steel|合鉄|GODO,NS ECO-PILE|NS ECO-PILE II|NS ECO-PILE III|NS ECO-PILE IV|NS ECO-PILE V,"[""会社名: 合同製鐵, 合同鉄, Godo Steel, Godo, GODO STEEL LTD.,\nブランド名: NS ECO-PILE, NS ECO-PILE II, NS ECO-PILE III, NS ECO-PILE IV, NS ECO-PILE V"", ""会社名: 合同製鐵, 合同鉄, 合鉄, Godo Steel, GODO,\nブランド名: NS形鋼, NS鋼板, NS鉄筋, NSパイプ, NSワイヤー"", ""会社名: 合同製鐵, 合同鉄, 合鉄, GODO, GODO STEEL,\nブランド名: 特定のブランド名や製品名は一般的に公表されていない可能性があります。""]"
54110,５４１１０,ＪＦＥホールディングス,鉄鋼・非鉄,JFE|JFEスチール|JFE Holdings|ＪＦＥ,JFEスチール|JFEエンジニアリング|JFEケミカル|JFEメカニカル,"[""会社名: JFE, JFE Holdings, JFEスチール, JFEエンジニアリング, JFE商事  \nブランド名: JFEスチール, JFEエンジニアリング, JFE商事, JFEメカニカル, JFEケミカル"", ""会社名: JFE, JFEHD, JFE Holdings, JFEグループ, JFEスチール  \nブランド名: JFEスチール, JFEエンジニアリング, JFE商事, JFEメカニカル, JFEケミカル"", ""会社名: JFE, JFE HD, JFEホールディングス, JFEグループ, JFEスチール,\nブランド名: JFEスチール, JFEエンジニアリング, JFE商事, JFEケミカル, JFEシステムズ""]"
54230,５４２３０,東京製鐵,鉄鋼・非鉄,Tokyo Steel|東鉄|TTK|東京製鉄,...|H形鋼|鋼板|鋼管|鉄筋,"[""会社名: 東京製鐵, Tokyo Steel,\nブランド名: ..."", ""会社名: 東鉄, TTK, Tokyo Steel, 東京製鉄, トウテツ  \nブランド名: H形鋼, 鋼板, 鋼管, 鉄筋, 鋼材"", ""会社名: 東鉄, TTK, 東京鉄, Toko, Tosei,\nブランド名: スーパーダイマ, スーパーダイマZ, スーパーダイマX, スーパーダイマG, スーパーダイマS,""]"
54400,５４４００,共英製鋼,鉄鋼・非鉄,共英|Kyoei Steel|Kyoei|Kyoei Seiko,KSブランド|KS鋼|共英鋼材|共英鉄筋|共英スチール,"[""会社名: 共英, Kyoei Steel, Kyoei, 共英製鋼,\nブランド名: KSブランド, KS鋼, 共英鋼材, 共英鉄筋, 共英スチール"", ""会社名: 共英, 共英製鋼, Kyoei, Kyoei Steel, Kyoei Seiko  \nブランド名: KSブランド, KS鋼, KYOEIブランド, KYOEI鋼, KYOEI Steel"", ""会社名: 共英, 共英鋼, Kyoei, Kyoei Steel, KS  \nブランド名: なし""]"
54440,５４４４０,大和工業,鉄鋼・非鉄,大和|ダイワ|Daiwa Kogyo|Daiwa Industries,,"[""会社名: 大和工業, 大和, Daiwa Kogyo, Daiwa Industries, Daiwa Steel\nブランド名: 申し訳ありませんが、大和工業の具体的なブランド名や製品名に関する情報は提供できません。"", ""会社名: 大和, 大和工, YAMATO, ダイワ, ダイワコウギョウ  \nブランド名: 申し訳ありませんが、大和工業の代表的なブランド名や製品名に関する具体的な情報は提供できません。"", ""会社名: 大和工業, 大和, ダイワ,  \nブランド名: 申し訳ありませんが、大和工業の特定のブランド名や製品名についての情報は持っていません。""]"
