ticker,ticker_fullwidth,company_name,variants,sector17_code,sector17,variants_cleaned
67700,６７７００,アルプスアルパイン,アルプスアルパイン / アルプス / Alpineブランド / ALPS / Alpine Electronics / ALPINE STYLE / Alpine F#1 Status / Alpine Halo,9,電機・精密,(アルプスアルパイン OR アルプス OR Alpineブランド OR ALPS OR Alpine OR Electronics OR ALPINE OR STYLE OR Status OR Halo) | (F#1)
67790,６７７９０,日本電波工業,日本電波工業 / 日本電波 / ND / 水晶デバイス / 水晶振動子 / 水晶発振器 / フィルタ / タイミングデバイス,9,電機・精密,(日本電波工業 OR 日本電波 OR ND OR 水晶デバイス OR 水晶振動子 OR 水晶発振器 OR フィルタ OR タイミングデバイス)
67850,６７８５０,鈴木,,9,電機・精密,
67870,６７８７０,メイコー,メイコー / MEIKO / メイコーエレクトロニクス / メイコーPCB / メイコーグループ / メイコー製品 / メイコーブランド,9,電機・精密,(メイコー OR MEIKO OR メイコーエレクトロニクス OR メイコーPCB OR メイコーグループ OR メイコー製品 OR メイコーブランド)
67880,６７８８０,日本トリム,日本トリム / TRIM / 電解水素水整水器 / トリムイオン / トリムウォーター / トリムボトル / トリムフィルター / トリムサーバー / トリムエコ,9,電機・精密,(日本トリム OR TRIM OR 電解水素水整水器 OR トリムイオン OR トリムウォーター OR トリムボトル OR トリムフィルター OR トリムサーバー OR トリムエコ)
67940,６７９４０,フォスター電機,フォスター電機 / Foster / フォスター / FOSTEX / フォステクス / フォスターグループ / フォスターオーディオ / フォスターエレクトロニクス / フォスターサウンド,9,電機・精密,(フォスター電機 OR Foster OR フォスター OR FOSTEX OR フォステクス OR フォスターグループ OR フォスターオーディオ OR フォスターエレクトロニクス OR フォスターサウンド)
67980,６７９８０,ＳＭＫ,,9,電機・精密,
68000,６８０００,ヨコオ,,9,電機・精密,
68040,６８０４０,ホシデン,ホシデン / HOSIDEN / ホシデン株式会社 / ホシデン電子 / ホシデン製品 / ホシデンブランド / HOSIDEN CORPORATION / ホシデンテクノロジー / ホシデンデバイス,9,電機・精密,(ホシデン OR HOSIDEN OR ホシデン株式会社 OR ホシデン電子 OR ホシデン製品 OR ホシデンブランド OR CORPORATION OR ホシデンテクノロジー OR ホシデンデバイス)
68060,６８０６０,ヒロセ電機,ヒロセ電機 / ヒロセ / Hirose / コネクタ / HRS / DFシリーズ / FHシリーズ / HRシリーズ / U.FLシリーズ,9,電機・精密,(ヒロセ電機 OR ヒロセ OR Hirose OR コネクタ OR HRS OR DFシリーズ OR FHシリーズ OR HRシリーズ OR U.FLシリーズ)
68070,６８０７０,日本航空電子工業,日本航空電子工業 / JAE / コネクタ / 航空電子 / JAEコネクタ / JAEブランド / JAE製品 / JAEテクノロジー / JAEエレクトロニクス / 日本航空電子,9,電機・精密,(日本航空電子工業 OR JAE OR コネクタ OR 航空電子 OR JAEコネクタ OR JAEブランド OR JAE製品 OR JAEテクノロジー OR JAEエレクトロニクス OR 日本航空電子)
68090,６８０９０,ＴＯＡ,,9,電機・精密,
68100,６８１００,マクセル,マクセル / Maxell / マクセル電池 / マクセルテープ / マクセルディスク / マクセルプロジェクター / マクセルイヤホン / マクセルケーブル / マクセル充電器,9,電機・精密,(マクセル OR Maxell OR マクセル電池 OR マクセルテープ OR マクセルディスク OR マクセルプロジェクター OR マクセルイヤホン OR マクセルケーブル OR マクセル充電器)
68140,６８１４０,古野電気,古野電気 / FURUNO / フルノ / NAVnet / GPシリーズ / DRSシリーズ / TZtouch / FARシリーズ / FAXシリーズ,9,電機・精密,(古野電気 OR FURUNO OR フルノ OR NAVnet OR GPシリーズ OR DRSシリーズ OR TZtouch OR FARシリーズ OR FAXシリーズ)
68170,６８１７０,スミダコーポレーション,,9,電機・精密,
68200,６８２００,アイコム,,9,電機・精密,
68230,６８２３０,リオン,リオン / リオン株式会社 / RION / サウンドレベルメーター / 振動計 / オーディオアナライザー / 集音器 / 補聴器 / 環境計測器,9,電機・精密,(リオン OR リオン株式会社 OR RION OR サウンドレベルメーター OR 振動計 OR オーディオアナライザー OR 集音器 OR 補聴器 OR 環境計測器)
68410,６８４１０,横河電機,横河電機 / YOKOGAWA / YOKOGAWA Electric / CENTUM / ProSafe / OpreX / DPharp / YS1000 / YHC / 横河,9,電機・精密,(横河電機 OR YOKOGAWA OR Electric OR CENTUM OR ProSafe OR OpreX OR DPharp OR YHC OR 横河) | (YS1000)
68440,６８４４０,新電元工業,新電元工業 / 新電元 / SHINDENGEN / パワー半導体 / EV充電器 / 電源ソリューション,9,電機・精密,(新電元工業 OR 新電元 OR SHINDENGEN OR パワー半導体 OR EV充電器 OR 電源ソリューション)
68450,６８４５０,アズビル,アズビル / azbil / 山武 / savic-net / Actival / Harmonas / Neosys / Valstaff / Smart Valve,9,電機・精密,(アズビル OR azbil OR 山武 OR savic-net OR Actival OR Harmonas OR Neosys OR Valstaff OR Smart OR Valve)
68490,６８４９０,日本光電工業,日本光電工業 / 日本光電 / Nihon Kohden / パルスオキシメーター / AED / 生体情報モニター / 心電計 / 脳波計 / デフィブリレーター,9,電機・精密,(日本光電工業 OR 日本光電 OR Nihon OR Kohden OR パルスオキシメーター OR AED OR 生体情報モニター OR 心電計 OR 脳波計 OR デフィブリレーター)
68500,６８５００,チノー,,9,電機・精密,
68550,６８５５０,日本電子材料,日本電子材料 / JEM / 日本電子 / JEMCO / プローブカード / テストソケット / JEMブランド / JEM製品,9,電機・精密,(日本電子材料 OR JEM OR 日本電子 OR JEMCO OR プローブカード OR テストソケット OR JEMブランド OR JEM製品)
68560,６８５６０,堀場製作所,堀場製作所 / HORIBA / HORIBAグループ / HORIBAテクノサービス / HORIBAインスツルメンツ / HORIBAアドバンスドテクノロジー / HORIBAメディカル / HORIBAサイエンス / HORIBAオートモーティブ / 堀場,9,電機・精密,(堀場製作所 OR HORIBA OR HORIBAグループ OR HORIBAテクノサービス OR HORIBAインスツルメンツ OR HORIBAアドバンスドテクノロジー OR HORIBAメディカル OR HORIBAサイエンス OR HORIBAオートモーティブ OR 堀場)
68570,６８５７０,アドバンテスト,アドバンテスト / Advantest / V93000 / T2000 / EVA100 / MPT3000 / TAS7500 / T5503 / T5830,9,電機・精密,(アドバンテスト OR Advantest) | (V93000 OR T2000 OR EVA100 OR MPT3000 OR TAS7500 OR T5503 OR T5830)
68590,６８５９０,エスペック,エスペック / ESPEC / 恒温恒湿器 / 環境試験装置 / プラズマクリーナー / バッテリー試験装置 / 冷熱衝撃試験装置 / 信頼性試験装置 / クリーンオーブン,9,電機・精密,(エスペック OR ESPEC OR 恒温恒湿器 OR 環境試験装置 OR プラズマクリーナー OR バッテリー試験装置 OR 冷熱衝撃試験装置 OR 信頼性試験装置 OR クリーンオーブン)
68610,６８６１０,キーエンス,キーエンス / 6861 / KEYENCE / KVシリーズ / IVシリーズ / SRシリーズ / CAシリーズ / FDシリーズ / GTシリーズ / LJシリーズ,9,電機・精密,(キーエンス OR KEYENCE OR KVシリーズ OR IVシリーズ OR SRシリーズ OR CAシリーズ OR FDシリーズ OR GTシリーズ OR LJシリーズ)
68660,６８６６０,日置電機,日置電機 / HIOKI / 日置 / クランプメーター / 電力計 / 絶縁抵抗計 / デジタルマルチメーター / メモリハイコーダ / 電圧計,9,電機・精密,(日置電機 OR HIOKI OR 日置 OR クランプメーター OR 電力計 OR 絶縁抵抗計 OR デジタルマルチメーター OR メモリハイコーダ OR 電圧計)
68690,６８６９０,シスメックス,シスメックス / 6869 / Sysmex / シスメックス株式会社 / XNシリーズ / UNシリーズ / CSシリーズ / HISCL / ポケットケム / スタックス,9,電機・精密,(シスメックス OR Sysmex OR シスメックス株式会社 OR XNシリーズ OR UNシリーズ OR CSシリーズ OR HISCL OR ポケットケム OR スタックス)
68710,６８７１０,日本マイクロニクス,,9,電機・精密,
68750,６８７５０,メガチップス,,9,電機・精密,
68770,６８７７０,ＯＢＡＲＡ　ＧＲＯＵＰ,,9,電機・精密,
68790,６８７９０,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,,10,情報通信・サービスその他,
69020,６９０２０,デンソー,デンソー / DENSO / デンソーテクノ / デンソーウェーブ / デンソーエアコン / デンソーラジエーター / デンソーセンサー / デンソーECU / デンソースパークプラグ,6,自動車・輸送機,(デンソー OR DENSO OR デンソーテクノ OR デンソーウェーブ OR デンソーエアコン OR デンソーラジエーター OR デンソーセンサー OR デンソーECU OR デンソースパークプラグ)
69050,６９０５０,コーセル,コーセル / COSEL / コーセル株式会社 / スイッチング電源 / ノイズフィルタ / EMIフィルタ / AC-DCコンバータ,9,電機・精密,(コーセル OR COSEL OR コーセル株式会社 OR スイッチング電源 OR ノイズフィルタ OR EMIフィルタ OR AC-DCコンバータ)
69080,６９０８０,イリソ電子工業,イリソ電子工業 / イリソ / IRISO / コネクタ / ボード・ツー・ボードコネクタ / FPCコネクタ / 車載用コネクタ / 電子部品 / 接続ソリューション / イリソ電子,9,電機・精密,(イリソ電子工業 OR イリソ OR IRISO OR コネクタ OR ボード OR ツー OR ボードコネクタ OR FPCコネクタ OR 車載用コネクタ OR 電子部品 OR 接続ソリューション OR イリソ電子)
69140,６９１４０,オプテックスグループ,オプテックスグループ / OPTEX / オプテックス / REDSCAN / OVSシリーズ / OAシリーズ / VXSシリーズ / RLSシリーズ / BGSシリーズ / オプテックスG,9,電機・精密,(オプテックスグループ OR OPTEX OR オプテックス OR REDSCAN OR OVSシリーズ OR OAシリーズ OR VXSシリーズ OR RLSシリーズ OR BGSシリーズ OR オプテックスG)
69150,６９１５０,千代田インテグレ,千代田インテグレ / 千代田 / インテグレ / CI / Chiyoda Integre / インテグレ製品 / 千代田ブランド / CI製品 / 千代田インテグレ製品,9,電機・精密,(千代田インテグレ OR 千代田 OR インテグレ OR CI OR Chiyoda OR Integre OR インテグレ製品 OR 千代田ブランド OR CI製品 OR 千代田インテグレ製品)
69200,６９２００,レーザーテック,レーザーテック / LST / レーザーテック株式会社 / マスクブランクス / レチクル検査装置 / ウェーハ検査装置 / マスク検査装置 / レーザー技術,9,電機・精密,(レーザーテック OR LST OR レーザーテック株式会社 OR マスクブランクス OR レチクル検査装置 OR ウェーハ検査装置 OR マスク検査装置 OR レーザー技術)
69230,６９２３０,スタンレー電気,スタンレー電気 / スタンレー / Stanley / スタンレーランプ / スタンレーライト,9,電機・精密,(スタンレー電気 OR スタンレー OR Stanley OR スタンレーランプ OR スタンレーライト)
69250,６９２５０,ウシオ電機,ウシオ電機 / ウシオ / Ushio / Care222 / Zylight / Christie / Xenon / Super High Pressure UV Lamps / Epitex,9,電機・精密,(ウシオ電機 OR ウシオ OR Ushio OR Zylight OR Christie OR Xenon OR Super OR High OR Pressure OR UV OR Lamps OR Epitex) | (Care222)
69290,６９２９０,日本セラミック,,9,電機・精密,
69370,６９３７０,古河電池,古河電池 / FB / Super Battery / FCP（古河キャパシタパワー） / FCM（古河キャパシタモジュール） / ECHNO / FURUKAWA BATTERY / FBバッテリー / 古河電池株式会社,9,電機・精密,(古河電池 OR FB OR Super OR Battery OR FCP（古河キャパシタパワー） OR FCM（古河キャパシタモジュール） OR ECHNO OR FURUKAWA OR BATTERY OR FBバッテリー OR 古河電池株式会社)
69410,６９４１０,山一電機,山一,9,電機・精密,(山一)
69470,６９４７０,図研,図研 / CR-5000 / CR-8000 / Design Force / Design Gateway / Board Viewer / DS-CR / Visual BOM / eParts Manager,9,電機・精密,(図研 OR Design OR Force OR Gateway OR Board OR Viewer OR DS-CR OR Visual OR BOM OR eParts OR Manager) | (CR-5000 OR CR-8000)
69510,６９５１０,日本電子,,9,電機・精密,
69520,６９５２０,カシオ計算機,カシオ / カシオ計算機 / G-SHOCK / BABY-G / PRO TREK / EDIFICE / OCEANUS / CASIO fx / Privia,9,電機・精密,(カシオ OR カシオ計算機 OR G-SHOCK OR BABY-G OR PRO OR TREK OR EDIFICE OR OCEANUS OR CASIO OR fx OR Privia)
69540,６９５４０,ファナック,ファナック / FANUC / 6954 / ロボット / CNC / ロボマシン / ロボドリル / ロボショット / ロボカット / ファナックロボット,9,電機・精密,(ファナック OR FANUC OR ロボット OR CNC OR ロボマシン OR ロボドリル OR ロボショット OR ロボカット OR ファナックロボット)
69580,６９５８０,日本シイエムケイ,日本シイエムケイ / CMK / シイエムケイ / CMK Corporation / フレキシブル基板 / 高密度実装基板 / 電子部品,9,電機・精密,(日本シイエムケイ OR CMK OR シイエムケイ OR Corporation OR フレキシブル基板 OR 高密度実装基板 OR 電子部品)
69610,６９６１０,エンプラス,,9,電機・精密,
69620,６９６２０,大真空,,9,電機・精密,
69630,６９６３０,ローム,ローム / ROHM / LSI / パワーデバイス / SiCデバイス / オペアンプ / パワーIC,9,電機・精密,(ローム OR ROHM OR LSI OR パワーデバイス OR SiCデバイス OR オペアンプ OR パワーIC)
69650,６９６５０,浜松ホトニクス,浜松ホトニクス / 浜ホト / Hamamatsu Photonics / 光センサー / フォトダイオード / 光電子増倍管 / CCDカメラ / 光計測機器 / 光学デバイス,9,電機・精密,(浜松ホトニクス OR 浜ホト OR Hamamatsu OR Photonics OR 光センサー OR フォトダイオード OR 光電子増倍管 OR CCDカメラ OR 光計測機器 OR 光学デバイス)
69660,６９６６０,三井ハイテック,三井ハイテック / MHT / 三井ハイテックモーター / 三井ハイテック金型 / 三井ハイテック電子部品 / 三井ハイテック精密加工 / 三井ハイテック電動車 / 三井ハイテックインバータ / 三井ハイテックパワーエレクトロニクス,9,電機・精密,(三井ハイテック OR MHT OR 三井ハイテックモーター OR 三井ハイテック金型 OR 三井ハイテック電子部品 OR 三井ハイテック精密加工 OR 三井ハイテック電動車 OR 三井ハイテックインバータ OR 三井ハイテックパワーエレクトロニクス)
69670,６９６７０,新光電気工業,新光電気工業 / 新光電気 / SEH / Shin-Etsu Handotai / Shin-Etsu Chemical / Shin-Etsu Group / Shin-Etsu Electronics,,,(新光電気工業 OR 新光電気 OR SEH OR Shin-Etsu OR Handotai OR Chemical OR Group OR Electronics)
69710,６９７１０,京セラ,京セラ / 6971 / KYOCERA / 京セラドーム / 京セラソーラー / 京セラプリンター / 京セラ携帯 / 京セラセラミックナイフ / 京セラファインセラミックス,9,電機・精密,(京セラ OR KYOCERA OR 京セラドーム OR 京セラソーラー OR 京セラプリンター OR 京セラ携帯 OR 京セラセラミックナイフ OR 京セラファインセラミックス)
69760,６９７６０,太陽誘電,太陽誘電 / TAIYO YUDEN / タイヨウユウデン / TY / EOMIN / EOMINシリーズ / EOMIN Capacitors / Supercapacitors / Multilayer Ceramic Capacitors,9,電機・精密,(太陽誘電 OR TAIYO OR YUDEN OR タイヨウユウデン OR TY OR EOMIN OR EOMINシリーズ OR Capacitors OR Supercapacitors OR Multilayer OR Ceramic)
69810,６９８１０,村田製作所,村田製作所 / 6981 / ムラタ / Murata / Murata Manufacturing / GRシリーズ / Murata Boy / Murata Girl / Murata Power Inductor / Murata Ceramic Capacitor / 村田,9,電機・精密,(村田製作所 OR ムラタ OR Murata OR Manufacturing OR GRシリーズ OR Boy OR Girl OR Power OR Inductor OR Ceramic OR Capacitor OR 村田)
69860,６９８６０,双葉電子工業,双葉電子工業 / 双葉電子 / Futaba / FUTABA RC / T7PX / T10J / S-FHSS / T-FHSS,9,電機・精密,(双葉電子工業 OR 双葉電子 OR Futaba OR FUTABA OR RC OR S-FHSS OR T-FHSS) | (T7PX OR T10J)
69880,６９８８０,日東電工,日東電工 / Nitto / ニットー / ニットーレンズ / ニットーテープ / ニットーフィルム / ニットーマスク / ニットーバリア / ニットーシール,4,素材・化学,(日東電工 OR Nitto OR ニットー OR ニットーレンズ OR ニットーテープ OR ニットーフィルム OR ニットーマスク OR ニットーバリア OR ニットーシール)
69950,６９９５０,東海理化電機製作所,東海理化 / 東海理化電機 / TOKAI RIKA / スマートキー / ステアリングスイッチ / シフター / セーフティシステム,6,自動車・輸送機,(東海理化 OR 東海理化電機 OR TOKAI OR RIKA OR スマートキー OR ステアリングスイッチ OR シフター OR セーフティシステム)
69960,６９９６０,ニチコン,ニチコン / EV用充電器 / エナジーデバイス / エコキャップ / フィルムコンデンサ / ニチコン株式会社,9,電機・精密,(ニチコン OR EV用充電器 OR エナジーデバイス OR エコキャップ OR フィルムコンデンサ OR ニチコン株式会社)
69970,６９９７０,日本ケミコン,日本ケミコン / 日ケミ / Nippon Chemi-Con / NCC / ケミコン / KEMET (関連会社のブランド) / UCC (United Chemi-Con),9,電機・精密,(日本ケミコン OR 日ケミ OR Nippon OR Chemi-Con OR NCC OR ケミコン OR KEMET OR (関連会社のブランド) OR UCC OR (United OR Chemi-Con))
69990,６９９９０,ＫＯＡ,ＫＯＡ / KOA株式会社 / KOA / チップ抵抗 / サーミスタ / 電流センサ / ヒューズ / 抵抗器 / 電子部品メーカー,9,電機・精密,(KOA株式会社 OR KOA OR チップ抵抗 OR サーミスタ OR 電流センサ OR ヒューズ OR 抵抗器 OR 電子部品メーカー) | (ＫＯＡ)
70030,７００３０,三井Ｅ＆Ｓ,三井Ｅ＆Ｓ / MES / 三井造船 / 三井E&Sホールディングス / 三井E&Sエンジニアリング / 三井E&Sマシナリー / 三井E&Sシステム技研 / 三井E&S造船 / 三井E&Sテクノサービス / 三井E&Sパワーシステムズ,8,機械,(三井Ｅ＆Ｓ OR MES OR 三井造船 OR 三井E&Sホールディングス OR 三井E&Sエンジニアリング OR 三井E&Sマシナリー OR 三井E&Sシステム技研 OR 三井E&S造船 OR 三井E&Sテクノサービス OR 三井E&Sパワーシステムズ)
70040,７００４０,カナデビア,,8,機械,
70110,７０１１０,三菱重工業,三菱重工業 / 7011 / MHI / 三菱重工 / パワーシステム / MRJ / H-IIAロケット / ダイヤモンドプリンセス / 三菱重,8,機械,(三菱重工業 OR MHI OR 三菱重工 OR パワーシステム OR MRJ OR H-IIAロケット OR ダイヤモンドプリンセス OR 三菱重)
70120,７０１２０,川崎重工業,川崎重工業 / 川重 / カワサキ / Kawasaki / Ninja / バルカン / ジェットスキー / ヘリコプター / 川崎重,6,自動車・輸送機,(川崎重工業 OR 川重 OR カワサキ OR Kawasaki OR Ninja OR バルカン OR ジェットスキー OR ヘリコプター OR 川崎重)
70130,７０１３０,ＩＨＩ,IHI / 7013 / 石川島播磨重工業 / ターボチャージャー / ボイラー / タービン / プラント / インフラ,8,機械,(IHI OR 石川島播磨重工業 OR ターボチャージャー OR ボイラー OR タービン OR プラント OR インフラ)
70140,７０１４０,名村造船所,名村造船所 / 名村 / 名村造 / Namura / 造船所 / 船舶 / 名村ドック / 名村シップ,6,自動車・輸送機,(名村造船所 OR 名村 OR 名村造 OR Namura OR 造船所 OR 船舶 OR 名村ドック OR 名村シップ)
70330,７０３３０,マネジメントソリューションズ,,10,情報通信・サービスその他,
70340,７０３４０,プロレド・パートナーズ,プロレド・パートナーズ / プロレド / PRORED / プロレドパートナーズ / プロレド・グループ / コスト削減コンサル / プロレドAI / プロレド・ソリューション / プロレド・サービス,10,情報通信・サービスその他,(プロレド OR パートナーズ OR PRORED OR プロレドパートナーズ OR コスト削減コンサル OR プロレドAI OR ソリューション)
70380,７０３８０,フロンティア・マネジメント,,10,情報通信・サービスその他,
70710,７０７１０,アンビスホールディングス,アンビス / アンビスHD,10,情報通信・サービスその他,(アンビス OR アンビスHD)
70850,７０８５０,カーブスホールディングス,カーブスホールディングス / 7085 / カーブス / Curves / Curves Japan / カーブスジャパン / カーブスフィットネス / カーブスジム / ウィメンズフィットネス / 女性専用フィットネス / カーブスHD,10,情報通信・サービスその他,(カーブスホールディングス OR カーブス OR Curves OR Japan OR カーブスジャパン OR カーブスフィットネス OR カーブスジム OR ウィメンズフィットネス OR 女性専用フィットネス OR カーブスHD)
70880,７０８８０,フォーラムエンジニアリング,フォーラムエンジニアリング / フォーラム / フォーラムエンジ / FE / フォーラムエンジニアリング株式会社 / フォーラムエンジニア / フォーラムエンジニアリンググループ / フォーラムエンジニアリング製品 / フォーラムエンジニアリングブランド,10,情報通信・サービスその他,(フォーラムエンジニアリング OR フォーラム OR フォーラムエンジ OR FE OR フォーラムエンジニアリング株式会社 OR フォーラムエンジニア OR フォーラムエンジニアリンググループ OR フォーラムエンジニアリング製品 OR フォーラムエンジニアリングブランド)
70920,７０９２０,Ｆａｓｔ　Ｆｉｔｎｅｓｓ　Ｊａｐａｎ,,10,情報通信・サービスその他,
70950,７０９５０,Ｍａｃｂｅｅ　Ｐｌａｎｅｔ,,10,情報通信・サービスその他,
71020,７１０２０,日本車輌製造,日本車輌製造 / 日車 / 日本車輌 / 日車製 / 日本車輌製造株式会社 / NIPPON SHARYO / N-SHARYO / キハ / モハ,6,自動車・輸送機,(日本車輌製造 OR 日車 OR 日本車輌 OR 日車製 OR 日本車輌製造株式会社 OR NIPPON OR SHARYO OR N-SHARYO OR キハ OR モハ)
71050,７１０５０,三菱ロジスネクスト,三菱ロジスネクスト / ロジスネクスト / 三菱フォークリフト / ユニキャリア / ロジスネクストユニキャリア / ロジスネクストニチユ / 三菱重工フォークリフト / M-Forklift,6,自動車・輸送機,(三菱ロジスネクスト OR ロジスネクスト OR 三菱フォークリフト OR ユニキャリア OR ロジスネクストユニキャリア OR ロジスネクストニチユ OR 三菱重工フォークリフト OR M-Forklift)
71280,７１２８０,フルサト・マルカホールディングス,フルサト・マルカ / フルサト・マルカHD,13,商社・卸売,(フルサト OR マルカ OR マルカHD)
71300,７１３００,ヤマエグループホールディングス,ヤマエグループホールディングス / ヤマエ / ヤマエHD / ヤマエグループ / YGH / ヤマエホールディングス / ヤマエグループHD / ヤマエGHD / ヤマエブランド,13,商社・卸売,(ヤマエグループホールディングス OR ヤマエ OR ヤマエHD OR ヤマエグループ OR YGH OR ヤマエホールディングス OR ヤマエグループHD OR ヤマエGHD OR ヤマエブランド)
71480,７１４８０,ＦＰＧ,FPG / エフピージー / フィナンシャル・プロダクト・グループ / FPG証券 / FPGリース / FPG航空機ファンド / FPG不動産 / FPGタックスソリューション / FPGアセットマネジメント,16,金融（除く銀行）,(FPG OR エフピージー OR フィナンシャル OR プロダクト OR FPG証券 OR FPGリース OR FPG航空機ファンド OR FPG不動産 OR FPGタックスソリューション OR FPGアセットマネジメント)
71640,７１６４０,全国保証,全国保証 / 全国保証株式会社 / Zenkoku保証 / 全国保証サービス / 全国保証ローン / 全国保証住宅ローン / 全国保証カード / 全国保証サポート / 全国保証プラン,16,金融（除く銀行）,(全国保証 OR 全国保証株式会社 OR Zenkoku保証 OR 全国保証サービス OR 全国保証ローン OR 全国保証住宅ローン OR 全国保証カード OR 全国保証サポート OR 全国保証プラン)
71670,７１６７０,めぶきフィナンシャルグループ,めぶきフィナンシャルグループ / めぶきFG / めぶき / Mebuki / 常陽銀行 / 足利銀行 / Joyo Bank / Ashikaga Bank / Mebuki Card / めぶきフィナンシャル / めぶきフィナンシャルG,15,銀行,(めぶきフィナンシャルグループ OR めぶきFG OR めぶき OR Mebuki OR 常陽銀行 OR 足利銀行 OR Joyo OR Bank OR Ashikaga OR Card OR めぶきフィナンシャル OR めぶきフィナンシャルG)
71720,７１７２０,ジャパンインベストメントアドバイザー,ジャパンインベストメントアドバイザー / JIA / ジャパンインベストメント / ジャパンインベストメントアド / ジャパンアドバイザー / JIA証券 / JIAグループ / JIAファンド / ジャパンインベストメントファンド,16,金融（除く銀行）,(ジャパンインベストメントアドバイザー OR JIA OR ジャパンインベストメント OR ジャパンインベストメントアド OR ジャパンアドバイザー OR JIA証券 OR JIAグループ OR JIAファンド OR ジャパンインベストメントファンド)
71730,７１７３０,東京きらぼしフィナンシャルグループ,東京きらぼしフィナンシャルグループ / きらぼし銀行 / きらぼしFG / きらぼし証券 / きらぼしリース / きらぼしキャピタル / きらぼしアセットマネジメント / きらぼしコンサルティング / きらぼしカード / 東京きらぼしフィナンシャル / 東京きらぼしフィナンシャルG,15,銀行,(東京きらぼしフィナンシャルグループ OR きらぼし銀行 OR きらぼしFG OR きらぼし証券 OR きらぼしリース OR きらぼしキャピタル OR きらぼしアセットマネジメント OR きらぼしコンサルティング OR きらぼしカード OR 東京きらぼしフィナンシャル OR 東京きらぼしフィナンシャルG)
71800,７１８００,九州フィナンシャルグループ,九州FG / 九州フィナンシャル / 7180 / 九州フィナンシャルグループ / きゅうしゅうフィナンシャル / KFG / きゅうしゅうFG / きゅうしゅうフィナンシャルグループ / 九州FG証券 / 九州FG銀行 / 九州フィナンシャルG,15,銀行,(九州FG OR 九州フィナンシャル OR 九州フィナンシャルグループ OR きゅうしゅうフィナンシャル OR KFG OR きゅうしゅうFG OR きゅうしゅうフィナンシャルグループ OR 九州FG証券 OR 九州FG銀行 OR 九州フィナンシャルG)
71810,７１８１０,かんぽ生命保険,かんぽ / かんぽ生命保険 / かんぽの宿 / かんぽの保険 / かんぽの年金 / かんぽの学資保険 / かんぽの医療保険 / かんぽの終身保険,16,金融（除く銀行）,(かんぽ OR かんぽ生命保険 OR かんぽの宿 OR かんぽの保険 OR かんぽの年金 OR かんぽの学資保険 OR かんぽの医療保険 OR かんぽの終身保険)
71820,７１８２０,ゆうちょ銀行,ゆうちょ / JPゆうちょ / ゆうちょダイレクト / ゆうちょPay / ゆうちょATM / ゆうちょ投信 / ゆうちょカード / ゆうちょ口座,15,銀行,(ゆうちょ OR JPゆうちょ OR ゆうちょダイレクト OR ゆうちょPay OR ゆうちょATM OR ゆうちょ投信 OR ゆうちょカード OR ゆうちょ口座)
71840,７１８４０,富山第一銀行,富山第一銀行 / 富一 / TOYAMA FIRST BANK / TFB / だいちバンク / 富山第一 / 第一銀行 / 富山第一フィナンシャルグループ / 富一バンク,15,銀行,(富山第一銀行 OR 富一 OR TOYAMA OR FIRST OR BANK OR TFB OR だいちバンク OR 富山第一 OR 第一銀行 OR 富山第一フィナンシャルグループ OR 富一バンク)
71860,７１８６０,コンコルディア・フィナンシャルグループ,コンコルディア・フィナンシャルグループ / CFG / コンコルディア / 横浜銀行 / 東日本銀行 / 横銀 / 東銀 / コンコルディアFG / コンコルディアグループ / コンコルディア・フィナンシャル / コンコルディア・フィナンシャルG,15,銀行,(コンコルディア OR フィナンシャルグループ OR CFG OR 横浜銀行 OR 東日本銀行 OR 横銀 OR 東銀 OR コンコルディアFG OR コンコルディアグループ OR フィナンシャル OR フィナンシャルG)
71870,７１８７０,ジェイリース,"Jリース / JLease

これらは一般的な例であり、実際の使用状況については最新の情報をご確認ください。 / ジェイ",16,金融（除く銀行）,(Jリース OR JLease OR これらは一般的な例であり OR 実際の使用状況については最新の情報をご確認ください。 OR ジェイ)
71890,７１８９０,西日本フィナンシャルホールディングス,西日本フィナンシャル / 西日本フィナンシャルHD,15,銀行,(西日本フィナンシャル OR 西日本フィナンシャルHD)
71980,７１９８０,ＳＢＩアルヒ,"SBI / アルヒ / SBIホールディングス / ARUHI / SBIグループ / アルヒ住宅ローン / SBI住宅ローン / アルヒネット

これらは一般",16,金融（除く銀行）,(SBI OR アルヒ OR SBIホールディングス OR ARUHI OR SBIグループ OR アルヒ住宅ローン OR SBI住宅ローン OR アルヒネット OR これらは一般)
71990,７１９９０,プレミアグループ,プレミアグループ / プレミア / プレミアファイナンス / プレミアレンディング / プレミアカード / プレミアローン / プレミアサービス / プレミアサポート / プレミアソリューションズ / プレミアG,16,金融（除く銀行）,(プレミアグループ OR プレミア OR プレミアファイナンス OR プレミアレンディング OR プレミアカード OR プレミアローン OR プレミアサービス OR プレミアサポート OR プレミアソリューションズ OR プレミアG)
72010,７２０１０,日産自動車,日産自動車 / 7201 / NISSAN / ノート / セレナ / エクストレイル / スカイライン / フェアレディZ / リーフ,6,自動車・輸送機,(日産自動車 OR NISSAN OR ノート OR セレナ OR エクストレイル OR スカイライン OR フェアレディZ OR リーフ)
