trade_id,signal_date,buy_date,sell_date,ticker,quantity,buy_price,sell_price,trade_type,strategy,result,pl,score,normalized_score,technicals,fundamentals,gpt_summary,gpt_decision,news_url,reason,news_headlines,take_profit,stop_loss,logged_at
322,2024-05-29,2024-05-30,2024-06-03,48800,100,1280.0,1288.0,BOUGHT,mean_reversion,TIMEOUT,800.0,1.6648638215893155,33.3,"{""rsi_14"": 27.955612141139483, ""ma5"": 1339.4, ""ma25"": 1446.08, ""volume"": 122600.0, ""volume_spike"": 1.5194893722501084}",{},,,,no_news,[],1339.4,1241.6,2025-06-08 20:11:18
323,2024-05-30,2024-05-31,2024-06-04,92160,100,1814.0,1830.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1600.0,3.8923163080117673,77.8,"{""rsi_14"": 19.839177104113872, ""ma5"": 1931.8, ""ma25"": 1962.84, ""volume"": 394300.0, ""volume_spike"": 3.7468522829856985}",{},,,,no_news,[],1931.8,1759.58,2025-06-08 20:11:28
324,2024-05-30,2024-05-31,2024-06-04,95010,100,893.9,925.5,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,3160.0000000000023,1.8095081198603788,36.2,"{""rsi_14"": 29.232353907998643, ""ma5"": 954.4399999999999, ""ma25"": 967.1560000000001, ""volume"": 98750500.0, ""volume_spike"": 1.6773695038612426}",{},,,,no_news,[],954.4399999999999,867.083,2025-06-08 20:11:28
325,2024-05-30,2024-05-31,2024-06-04,37690,100,6779.0,7145.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,36680.000000000015,1.761037219211242,35.2,"{""rsi_14"": 22.578453364773182, ""ma5"": 7145.8, ""ma25"": 7563.32, ""volume"": 601900.0, ""volume_spike"": 1.6092076944670952}",{},2024-05-31 2024年9月期第3四半期決算説明会（13:30）,,,no_news,"[{""date"": ""2024-05-31"", ""headline"": ""2024年9月期第3四半期決算説明会（13:30）"", ""url"": ""/3769/140120240809569485""}]",7145.8,6575.63,2025-06-08 20:11:28
326,2024-05-31,2024-06-03,2024-06-05,47160,100,11240.0,11355.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,11500.0,4.542372129482904,90.8,"{""rsi_14"": 16.362110620173866, ""ma5"": 11787.0, ""ma25"": 11996.4, ""volume"": 552000.0, ""volume_spike"": 4.382865536543729}",{},,,,no_news,[],11787.0,10902.8,2025-06-08 20:11:37
327,2024-05-31,2024-06-03,2024-06-03,89180,100,7.0,7.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,79.99999999999999,1.54365573129709,30.9,"{""rsi_14"": 23.745928262131216, ""ma5"": 7.8, ""ma25"": 7.76, ""volume"": 89336000.0, ""volume_spike"": 1.16865573129709}",{},,,,no_news,[],7.8,6.79,2025-06-08 20:11:37
328,2024-06-05,2024-06-06,2024-06-10,57130,100,4820.0,4850.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,3000.0,1.3576240115223603,27.2,"{""rsi_14"": 25.061797213186836, ""ma5"": 5005.6, ""ma25"": 5165.36, ""volume"": 2403000.0, ""volume_spike"": 1.218368309241448}",{},,,,no_news,[],5005.6,4675.4,2025-06-08 20:12:04
329,2024-06-05,2024-06-06,2024-06-06,57140,100,5856.0,5793.2,SKIPPED,mean_reversion,SKIPPED_GAP_AT_OPEN_TP,-6280.000000000018,1.0222846136346773,20.4,"{""rsi_14"": 29.81008677313048, ""ma5"": 5793.2, ""ma25"": 5871.64, ""volume"": 181100.0, ""volume_spike"": 0.8995852271316097}",{},,,,no_news,[],5793.2,5680.32,2025-06-08 20:12:04
330,2024-06-05,2024-06-06,2024-06-06,63150,100,11500.0,11155.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-34500.0,0.7866599629568198,15.7,"{""rsi_14"": 24.422426224259937, ""ma5"": 11498.0, ""ma25"": 12079.6, ""volume"": 2963600.0, ""volume_spike"": 0.6554099629568199}",{},,,,no_news,[],11498.0,11155.0,2025-06-08 20:12:04
331,2024-06-12,2024-06-13,2024-06-14,48800,100,1158.0,1209.4,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,5140.000000000009,3.3323558768404817,66.6,"{""rsi_14"": 16.720830591970127, ""ma5"": 1209.4, ""ma25"": 1334.2, ""volume"": 258300.0, ""volume_spike"": 3.2033236187759657}",{},,,,no_news,[],1209.4,1123.26,2025-06-08 20:12:45
332,2024-06-13,2024-06-14,2024-06-14,73880,100,3345.0,3244.65,SKIPPED,mean_reversion,SKIPPED_REASON,-10034.99999999999,16.753196051546876,100.0,"{""rsi_14"": 21.938564597878766, ""ma5"": 4277.0, ""ma25"": 4393.2, ""volume"": 4130500.0, ""volume_spike"": 16.231456921112095}",{},2024-06-14 2024年11月期第3四半期決算短信〔日本基準〕(非連結)（15:00）,,,slightly_bad_news,"[{""date"": ""2024-06-14"", ""headline"": ""2024年11月期第3四半期決算短信〔日本基準〕(非連結)（15:00）"", ""url"": ""/7388/140120241008595191""}]",4277.0,3244.65,2025-06-08 20:12:54
333,2024-06-13,2024-06-14,2024-06-18,31410,100,1985.0,2000.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1500.0,3.4493594985665315,69.0,"{""rsi_14"": 15.36332249908834, ""ma5"": 2100.9, ""ma25"": 2193.3, ""volume"": 1811300.0, ""volume_spike"": 3.313060735483753}",{},,,,no_news,[],2100.9,1925.45,2025-06-08 20:12:54
334,2024-06-17,2024-06-18,2024-06-20,94680,100,2850.0,2981.0,SKIPPED,mean_reversion,SKIPPED_REASON,13100.0,4.298923121530402,86.0,"{""rsi_14"": 26.820072936721132, ""ma5"": 3066.1, ""ma25"": 3178.26, ""volume"": 1569000.0, ""volume_spike"": 4.018954918032787}",{},"2024-06-17 ランサムウェア攻撃による情報漏洩に関するお知らせとお詫び（18:00）
2024-06-18 ランサムウェア攻撃による情報漏洩に関するさらなる犯行声明および当社グループの対応状況について（9:28）",,,very_bad_news,"[{""date"": ""2024-06-17"", ""headline"": ""ランサムウェア攻撃による情報漏洩に関するお知らせとお詫び（18:00）"", ""url"": ""/9468/140120240628541582""}, {""date"": ""2024-06-18"", ""headline"": ""ランサムウェア攻撃による情報漏洩に関するさらなる犯行声明および当社グループの対応状況について（9:28）"", ""url"": ""/9468/140120240702542852""}]",3066.1,2764.5,2025-06-08 20:13:12
335,2024-06-17,2024-06-18,2024-06-19,73880,100,3280.0,3181.6,SKIPPED,mean_reversion,SKIPPED_REASON,-9840.00000000001,4.060849961593971,81.2,"{""rsi_14"": 26.571840830337877, ""ma5"": 3778.0, ""ma25"": 4294.6, ""volume"": 2811600.0, ""volume_spike"": 3.8200048911714357}",{},"2024-06-17 2024年11月期第3四半期決算説明資料（15:00）
2024-06-19 通期業績予想の修正及び期末配当予想の据え置きに関するお知らせ（15:00）",,,slightly_bad_news,"[{""date"": ""2024-06-17"", ""headline"": ""2024年11月期第3四半期決算説明資料（15:00）"", ""url"": ""/7388/140120241008595193""}, {""date"": ""2024-06-19"", ""headline"": ""通期業績予想の修正及び期末配当予想の据え置きに関するお知らせ（15:00）"", ""url"": ""/7388/140120241008595195""}]",3778.0,3181.6,2025-06-08 20:13:12
336,2024-06-19,2024-06-20,2024-06-20,92670,100,2865.0,2779.0499999999997,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-8595.000000000027,7.4810257915011436,100.0,"{""rsi_14"": 9.325401991897422, ""ma5"": 5123.4, ""ma25"": 5575.08, ""volume"": 451300.0, ""volume_spike"": 6.026976495726496}",{},,,,no_news,[],5123.4,2779.0499999999997,2025-06-08 20:13:29
337,2024-06-19,2024-06-20,2024-06-24,73880,100,2405.0,2715.0,SKIPPED,mean_reversion,SKIPPED_REASON,31000.0,1.2542460532290103,25.1,"{""rsi_14"": 19.236641904969048, ""ma5"": 3210.0, ""ma25"": 4148.8, ""volume"": 561800.0, ""volume_spike"": 0.6188451455134277}",{},2024-06-19 通期業績予想の修正及び期末配当予想の据え置きに関するお知らせ（15:00）,,,slightly_bad_news,"[{""date"": ""2024-06-19"", ""headline"": ""通期業績予想の修正及び期末配当予想の据え置きに関するお知らせ（15:00）"", ""url"": ""/7388/140120241008595195""}]",3210.0,2332.85,2025-06-08 20:13:29
338,2024-06-20,2024-06-21,2024-06-25,73880,100,2451.0,2803.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,35200.0,6.4223602048170285,100.0,"{""rsi_14"": 17.586383299146917, ""ma5"": 3030.4, ""ma25"": 4060.48, ""volume"": 5782900.0, ""volume_spike"": 6.2173698017460115}",{},,,,no_news,[],3030.4,2377.47,2025-06-08 20:13:39
339,2024-06-20,2024-06-21,2024-06-25,92670,100,2722.0,2801.0,BOUGHT,mean_reversion,TIMEOUT,7900.0,2.0556668487159855,41.1,"{""rsi_14"": 8.800089815629605, ""ma5"": 4555.4, ""ma25"": 5458.68, ""volume"": 180200.0, ""volume_spike"": 1.8742524312236726}",{},,,,no_news,[],4555.4,2640.34,2025-06-08 20:13:39
340,2024-06-24,2024-06-25,2024-06-27,94680,100,2747.5,2797.5,BOUGHT,mean_reversion,TIMEOUT,5000.0,8.434167127592088,100.0,"{""rsi_14"": 27.025333952314156, ""ma5"": 2909.4, ""ma25"": 3126.22, ""volume"": 4394200.0, ""volume_spike"": 8.193624777407956}",{},,,,no_news,[],2909.4,2665.075,2025-06-08 20:13:56
341,2024-06-26,2024-06-27,2024-07-01,76490,100,2203.0,2209.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,600.0,6.995487825733428,100.0,"{""rsi_14"": 29.742779321719127, ""ma5"": 2304.1, ""ma25"": 2368.16, ""volume"": 4602700.0, ""volume_spike"": 6.7636037677624135}",{},,,,no_news,[],2304.1,2136.91,2025-06-08 20:14:13
342,2024-06-26,2024-06-27,2024-07-01,47160,100,11230.0,11070.0,BOUGHT,mean_reversion,TIMEOUT,-16000.0,3.8105623315210013,76.2,"{""rsi_14"": 22.218537076767944, ""ma5"": 11653.0, ""ma25"": 11657.0, ""volume"": 610900.0, ""volume_spike"": 3.6765767934520945}",{},,,,no_news,[],11653.0,10893.1,2025-06-08 20:14:13
343,2024-06-27,2024-06-28,2024-07-02,68490,100,2333.0,2318.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1500.0,2.763108251850379,55.3,"{""rsi_14"": 5.572034552231713, ""ma5"": 4201.5, ""ma25"": 4597.54, ""volume"": 334600.0, ""volume_spike"": 1.283492203532864}",{},,,,no_news,[],4201.5,2263.0099999999998,2025-06-08 20:14:22
344,2024-06-28,2024-07-01,2024-07-03,94680,100,2590.0,2666.0,BOUGHT,mean_reversion,TIMEOUT,7600.0,7.902644420078442,100.0,"{""rsi_14"": 23.88304891760255, ""ma5"": 2755.1, ""ma25"": 3064.62, ""volume"": 6967700.0, ""volume_spike"": 7.668864259220533}",{},2024-07-02 ランサムウェア攻撃による情報漏洩に関するお知らせ（16:00）,,,no_news,"[{""date"": ""2024-07-02"", ""headline"": ""ランサムウェア攻撃による情報漏洩に関するお知らせ（16:00）"", ""url"": ""/9468/140120240805562727""}]",2755.1,2512.2999999999997,2025-06-08 20:14:31
345,2024-07-01,2024-07-02,2024-07-04,70340,100,597.0,597.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,0.0,1.8224165835471102,36.4,"{""rsi_14"": 29.989199589349838, ""ma5"": 661.8, ""ma25"": 659.4, ""volume"": 237500.0, ""volume_spike"": 1.676549484681632}",{},,,,no_news,[],661.8,579.09,2025-06-08 20:14:40
346,2024-07-05,2024-07-08,2024-07-10,99480,100,2667.0,2647.0,BOUGHT,mean_reversion,TIMEOUT,-2000.0,6.195867653494773,100.0,"{""rsi_14"": 16.984846929271882, ""ma5"": 2839.4, ""ma25"": 2886.68, ""volume"": 407200.0, ""volume_spike"": 5.975493433120552}",{},,,,no_news,[],2839.4,2586.99,2025-06-08 20:15:14
347,2024-07-09,2024-07-10,2024-07-12,31410,100,1840.5,1936.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,9629.999999999996,4.346827551247925,86.9,"{""rsi_14"": 9.594939849438063, ""ma5"": 1936.8, ""ma25"": 2019.9, ""volume"": 3950200.0, ""volume_spike"": 4.182517960093387}",{},,,,no_news,[],1936.8,1785.2849999999999,2025-06-08 20:15:30
348,2024-07-11,2024-07-12,2024-07-17,98610,100,2850.5,2862.5,SKIPPED,mean_reversion,SKIPPED_REASON,1200.0,10.718059566295256,100.0,"{""rsi_14"": 23.97373717589352, ""ma5"": 3041.6, ""ma25"": 3059.44, ""volume"": 3775200.0, ""volume_spike"": 10.45877659574468}",{},2024-07-12 2025年2月期第2四半期(中間期)決算短信〔日本基準〕(連結)（16:00）,,,slightly_bad_news,"[{""date"": ""2024-07-12"", ""headline"": ""2025年2月期第2四半期(中間期)決算短信〔日本基準〕(連結)（16:00）"", ""url"": ""/9861/140120241008595180""}]",3041.6,2764.985,2025-06-08 20:15:48
349,2024-07-17,2024-07-18,2024-07-18,63150,100,9650.0,9360.5,BOUGHT,mean_reversion,SL,-28950.0,1.1248449778622855,22.5,"{""rsi_14"": 29.144414574382594, ""ma5"": 10736.0, ""ma25"": 11072.4, ""volume"": 2059000.0, ""volume_spike"": 0.9891239599546512}",{},,,,no_news,[],10736.0,9360.5,2025-06-08 20:16:17
350,2024-07-18,2024-07-19,2024-07-22,63150,100,9700.0,9409.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-29100.0,1.8072565361724813,36.1,"{""rsi_14"": 22.504850216444567, ""ma5"": 10406.0, ""ma25"": 10984.0, ""volume"": 3426900.0, ""volume_spike"": 1.64141250853181}",{},,,,no_news,[],10406.0,9409.0,2025-06-08 20:16:26
351,2024-07-18,2024-07-19,2024-07-22,65260,100,3501.0,3395.97,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-10503.00000000002,1.2919908316665978,25.8,"{""rsi_14"": 25.700378973370604, ""ma5"": 3827.4, ""ma25"": 3875.4, ""volume"": 12231000.0, ""volume_spike"": 1.0542579531570202}",{},,,,no_news,[],3827.4,3395.97,2025-06-08 20:16:26
352,2024-07-22,2024-07-23,2024-07-25,98610,100,2705.0,2761.5,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,5650.0,3.715075955654613,74.3,"{""rsi_14"": 20.721672318735273, ""ma5"": 2832.9, ""ma25"": 3018.84, ""volume"": 2458200.0, ""volume_spike"": 3.565709312445605}",{},2024-07-23 当社部門長ならびに子会社の部門長の人事異動に関するお知らせ（16:00）,,,no_news,"[{""date"": ""2024-07-23"", ""headline"": ""当社部門長ならびに子会社の部門長の人事異動に関するお知らせ（16:00）"", ""url"": ""/9861/140120241029504921""}]",2832.9,2623.85,2025-06-08 20:16:45
353,2024-07-22,2024-07-23,2024-07-23,65260,100,3337.0,3236.89,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-10011.000000000013,1.1570731455338557,23.1,"{""rsi_14"": 17.862395312964296, ""ma5"": 3580.6, ""ma25"": 3811.2, ""volume"": 11208000.0, ""volume_spike"": 0.9876408311233753}",{},,,,no_news,[],3580.6,3236.89,2025-06-08 20:16:45
354,2024-07-22,2024-07-23,2024-07-23,63150,100,9540.0,9253.8,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-28620.000000000073,0.9669373480827422,19.3,"{""rsi_14"": 18.08942744298615, ""ma5"": 9784.0, ""ma25"": 10807.6, ""volume"": 1790500.0, ""volume_spike"": 0.8437794533459001}",{},,,,no_news,[],9784.0,9253.8,2025-06-08 20:16:45
355,2024-07-24,2024-07-25,2024-07-29,72110,100,430.0,442.4,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1239.9999999999977,4.582908917673029,91.7,"{""rsi_14"": 28.69616875627672, ""ma5"": 461.62, ""ma25"": 465.228, ""volume"": 55152600.0, ""volume_spike"": 4.36106664368286}",{},,,,no_news,[],461.62,417.09999999999997,2025-06-08 20:17:04
356,2024-07-24,2024-07-25,2024-07-29,88920,100,1018.0,1040.0,BOUGHT,mean_reversion,TIMEOUT,2200.0,2.4533023828336944,49.1,"{""rsi_14"": 26.71585168844173, ""ma5"": 1063.2, ""ma25"": 1078.52, ""volume"": 337200.0, ""volume_spike"": 2.3276040588113482}",{},2024-07-26 住宅分譲事業『レ・ジェイド甲子園口』分譲開始のお知らせ（10:00）,,,no_news,"[{""date"": ""2024-07-26"", ""headline"": ""住宅分譲事業『レ・ジェイド甲子園口』分譲開始のお知らせ（10:00）"", ""url"": ""/8892/140120241003593210""}]",1063.2,987.4599999999999,2025-06-08 20:17:04
357,2024-07-24,2024-07-25,2024-07-29,52080,100,1552.0,1558.0,BOUGHT,mean_reversion,TIMEOUT,600.0,2.2808182133979815,45.6,"{""rsi_14"": 28.022480284418194, ""ma5"": 1623.4, ""ma25"": 1628.24, ""volume"": 393600.0, ""volume_spike"": 2.150702147423638}",{},2024-07-26 中期経営計画の発表に関するお知らせ（16:00）,,,no_news,"[{""date"": ""2024-07-26"", ""headline"": ""中期経営計画の発表に関するお知らせ（16:00）"", ""url"": ""/5208/140120250507531726""}]",1623.4,1505.44,2025-06-08 20:17:04
358,2024-07-24,2024-07-25,2024-07-29,23950,100,1226.0,1238.0,BOUGHT,mean_reversion,TIMEOUT,1200.0,1.5149274846642613,30.3,"{""rsi_14"": 27.909719732806394, ""ma5"": 1270.2, ""ma25"": 1356.72, ""volume"": 499700.0, ""volume_spike"": 1.3863226522402552}",{},,,,no_news,[],1270.2,1189.22,2025-06-08 20:17:04
359,2024-07-24,2024-07-25,2024-07-29,95090,100,999.6,1017.5,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,1789.9999999999977,1.291885224346806,25.8,"{""rsi_14"": 24.36828636701263, ""ma5"": 1094.9, ""ma25"": 1163.4, ""volume"": 14919700.0, ""volume_spike"": 1.1397214272318688}",{},,,,no_news,[],1094.9,969.612,2025-06-08 20:17:04
360,2024-07-25,2024-07-26,2024-07-26,65250,100,4005.0,3884.85,BOUGHT,mean_reversion,SL,-12015.00000000001,3.7927468173908894,75.9,"{""rsi_14"": 23.898091635592834, ""ma5"": 4670.0, ""ma25"": 5015.0, ""volume"": 10903500.0, ""volume_spike"": 3.4489630336071055}",{},,,,no_news,[],4670.0,3884.85,2025-06-08 20:17:19
361,2024-07-25,2024-07-26,2024-07-30,64810,100,2715.5,2866.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,15050.0,2.2283487567057683,44.6,"{""rsi_14"": 18.795657679694457, ""ma5"": 2907.5, ""ma25"": 2939.38, ""volume"": 1152600.0, ""volume_spike"": 2.0303871052979257}",{},,,,no_news,[],2907.5,2634.035,2025-06-08 20:17:19
362,2024-07-25,2024-07-26,2024-07-30,69580,100,531.0,536.0,SKIPPED,mean_reversion,SKIPPED_REASON,500.0,1.586561440660959,31.7,"{""rsi_14"": 17.58691576887999, ""ma5"": 567.0, ""ma25"": 593.68, ""volume"": 592500.0, ""volume_spike"": 1.4370952484901405}",{},2024-07-25 2025年3月期第2四半期決算参考資料（15:20）,,,slightly_bad_news,"[{""date"": ""2024-07-25"", ""headline"": ""2025年3月期第2四半期決算参考資料（15:20）"", ""url"": ""/6958/140120241113520672""}]",567.0,515.0699999999999,2025-06-08 20:17:19
363,2024-07-25,2024-07-26,2024-07-30,65260,100,3072.0,2979.84,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-9215.999999999985,1.4644636391900892,29.3,"{""rsi_14"": 14.549139754753483, ""ma5"": 3241.4, ""ma25"": 3721.2, ""volume"": 15122000.0, ""volume_spike"": 1.3381773903594063}",{},,,,no_news,[],3241.4,2979.84,2025-06-08 20:17:19
364,2024-07-25,2024-07-26,2024-07-30,63020,100,3966.0,4061.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,9500.0,1.4005793732960965,28.0,"{""rsi_14"": 27.092003459124612, ""ma5"": 4156.6, ""ma25"": 4227.84, ""volume"": 499100.0, ""volume_spike"": 1.275214941809216}",{},,,,no_news,[],4156.6,3847.02,2025-06-08 20:17:19
365,2024-07-26,2024-07-29,2024-07-31,79490,100,3065.0,3190.0,BOUGHT,mean_reversion,TIMEOUT,12500.0,5.427656306173808,100.0,"{""rsi_14"": 24.114872988925853, ""ma5"": 3251.0, ""ma25"": 3288.4, ""volume"": 67700.0, ""volume_spike"": 5.199692780337942}",{},,,,no_news,[],3251.0,2973.0499999999997,2025-06-08 20:17:29
366,2024-07-26,2024-07-29,2024-07-29,64360,100,3737.0,3624.89,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-11211.000000000013,5.074179077320032,100.0,"{""rsi_14"": 15.415170367679025, ""ma5"": 4038.0, ""ma25"": 4115.04, ""volume"": 679200.0, ""volume_spike"": 4.807984992744133}",{},,,,no_news,[],4038.0,3624.89,2025-06-08 20:17:29
367,2024-07-26,2024-07-29,2024-07-30,65250,100,4000.0,3880.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-12000.0,1.6062243741897637,32.1,"{""rsi_14"": 20.895520773560023, ""ma5"": 4400.0, ""ma25"": 4979.2, ""volume"": 5205800.0, ""volume_spike"": 1.4340632020285915}",{},,,,no_news,[],4400.0,3880.0,2025-06-08 20:17:29
368,2024-07-29,2024-07-30,2024-08-01,45230,100,5727.0,5720.0,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-700.0,5.532760912579795,100.0,"{""rsi_14"": 18.947640778589403, ""ma5"": 6423.4, ""ma25"": 6579.84, ""volume"": 6801100.0, ""volume_spike"": 5.143503217950948}",{},,,,no_news,[],6423.4,5555.19,2025-06-08 20:17:38
369,2024-07-29,2024-07-30,2024-07-31,24130,100,1450.0,1406.5,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-4350.0,3.80937753571102,76.2,"{""rsi_14"": 22.80552086216794, ""ma5"": 1481.9, ""ma25"": 1527.0, ""volume"": 13989400.0, ""volume_spike"": 3.6757091940024775}",{},,,,no_news,[],1481.9,1406.5,2025-06-08 20:17:38
370,2024-07-30,2024-07-31,2024-07-31,73660,100,1315.0,1275.55,SKIPPED,mean_reversion,SKIPPED_REASON,-3945.0000000000045,12.334530114015157,100.0,"{""rsi_14"": 17.80181858716807, ""ma5"": 1567.8, ""ma25"": 1688.68, ""volume"": 1619200.0, ""volume_spike"": 11.761885737115461}",{},2024-07-30 2025年3月期決算説明資料（12:00）,,,slightly_bad_news,"[{""date"": ""2024-07-30"", ""headline"": ""2025年3月期決算説明資料（12:00）"", ""url"": ""/7366/140120250506530947""}]",1567.8,1275.55,2025-06-08 20:17:48
371,2024-07-31,2024-08-01,2024-08-01,73660,100,1204.0,1167.8799999999999,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3612.000000000012,6.440771738439865,100.0,"{""rsi_14"": 14.587430757193843, ""ma5"": 1484.0, ""ma25"": 1667.44, ""volume"": 1280000.0, ""volume_spike"": 6.2063615205585725}",{},,,,no_news,[],1484.0,1167.8799999999999,2025-06-08 20:17:58
372,2024-07-31,2024-08-01,2024-08-01,88180,100,1649.0,1599.53,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-4947.000000000003,3.84205892050193,76.8,"{""rsi_14"": 27.525990805982687, ""ma5"": 1743.2, ""ma25"": 1766.04, ""volume"": 219500.0, ""volume_spike"": 3.618529508737224}",{},,,,no_news,[],1743.2,1599.53,2025-06-08 20:17:58
373,2024-07-31,2024-08-01,2024-08-02,36360,100,4680.0,4539.599999999999,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-14040.000000000055,3.787001395880039,75.7,"{""rsi_14"": 19.729826903878234, ""ma5"": 4981.0, ""ma25"": 5094.0, ""volume"": 100300.0, ""volume_spike"": 3.617021276595745}",{},"2024-07-31 生成 AI で自由記述式アンケートを自動分析、手動の 1/10 の時短を実現（14:00）
2024-08-01 山陰合同銀行とさんいんウォレットを活用した提案により出雲市デジタル地域通貨事業を受託（11:00）",,,no_news,"[{""date"": ""2024-07-31"", ""headline"": ""生成 AI で自由記述式アンケートを自動分析、手動の 1/10 の時短を実現（14:00）"", ""url"": ""/3636/140120240805562520""}, {""date"": ""2024-08-01"", ""headline"": ""山陰合同銀行とさんいんウォレットを活用した提案により出雲市デジタル地域通貨事業を受託（11:00）"", ""url"": ""/3636/140120240912583818""}]",4981.0,4539.599999999999,2025-06-08 20:17:58
374,2024-08-01,2024-08-02,2024-08-02,22810,100,2260.0,2192.2,BOUGHT,mean_reversion,SL,-6780.000000000018,9.484441417735068,100.0,"{""rsi_14"": 29.32781335020435, ""ma5"": 2428.8, ""ma25"": 2402.68, ""volume"": 705300.0, ""volume_spike"": 9.194967733524543}",{},,,,no_news,[],2428.8,2192.2,2025-06-08 20:18:23
375,2024-08-01,2024-08-02,2024-08-02,67540,100,1088.0,1055.36,BOUGHT,mean_reversion,SL,-3264.00000000001,4.90216859276393,98.0,"{""rsi_14"": 24.839774414332084, ""ma5"": 1235.3, ""ma25"": 1239.82, ""volume"": 2764400.0, ""volume_spike"": 4.500154650083837}",{},,,,no_news,[],1235.3,1055.36,2025-06-08 20:18:23
376,2024-08-01,2024-08-02,2024-08-05,22960,100,3980.0,3860.6,SKIPPED,mean_reversion,SKIPPED_REASON,-11940.00000000001,4.43509048880982,88.7,"{""rsi_14"": 28.43563540373988, ""ma5"": 4312.0, ""ma25"": 4311.8, ""volume"": 237000.0, ""volume_spike"": 4.168498812769325}",{},2024-08-01 2024年度Q3(4-12月)決算説明資料（12:00）,,,slightly_bad_news,"[{""date"": ""2024-08-01"", ""headline"": ""2024年度Q3(4-12月)決算説明資料（12:00）"", ""url"": ""/2296/140120250205564079""}]",4312.0,3860.6,2025-06-08 20:18:23
377,2024-08-01,2024-08-02,2024-08-02,71720,100,1159.0,1124.23,BOUGHT,mean_reversion,SL,-3476.999999999998,4.137883953518106,82.8,"{""rsi_14"": 15.780217913071624, ""ma5"": 1414.6, ""ma25"": 1589.6, ""volume"": 2007900.0, ""volume_spike"": 3.6192398857214956}",{},,,,no_news,[],1414.6,1124.23,2025-06-08 20:18:23
378,2024-08-01,2024-08-02,2024-08-05,58570,100,1861.0,1805.1699999999998,BOUGHT,mean_reversion,SL,-5583.0000000000155,3.8130849763962877,76.3,"{""rsi_14"": 22.644012589082152, ""ma5"": 2010.4, ""ma25"": 2063.4, ""volume"": 620800.0, ""volume_spike"": 3.5762428711331298}",{},,,,no_news,[],2010.4,1805.1699999999998,2025-06-08 20:18:23
379,2024-08-02,2024-08-05,2024-08-05,93410,100,1246.0,1208.62,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-3738.000000000011,4.651235631860035,93.0,"{""rsi_14"": 14.535545487475517, ""ma5"": 1514.4, ""ma25"": 1599.96, ""volume"": 254700.0, ""volume_spike"": 4.375912722274719}",{},,,,no_news,[],1514.4,1208.62,2025-06-08 20:19:53
380,2024-08-02,2024-08-05,2024-08-05,36320,100,465.0,451.05,SKIPPED,mean_reversion,SKIPPED_NO_GREEN_CANDLE,-1394.9999999999989,4.640476858211434,92.8,"{""rsi_14"": 14.948671776109535, ""ma5"": 515.8, ""ma25"": 538.04, ""volume"": 1294400.0, ""volume_spike"": 4.40564319872024}",{},,,,no_news,[],515.8,451.05,2025-06-08 20:19:53
